,bomtitle,bomlink,year,genre_text,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7
611,Anger Management,https://www.boxofficemojo.com/release/rl3259205121/?ref_=bo_yld_table_12,2003,['Comedy'],Comedy,,,,,,,
612,Bringing Down the House,https://www.boxofficemojo.com/release/rl2068416001/?ref_=bo_yld_table_13,2003,['Comedy'],Comedy,,,,,,,
613,Hulk,https://www.boxofficemojo.com/release/rl2488829441/?ref_=bo_yld_table_14,2003,"['Action', 'Sci-Fi']",Action,Sci-Fi,,,,,,
614,2 Fast 2 Furious,https://www.boxofficemojo.com/release/rl1178699265/?ref_=bo_yld_table_15,2003,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,
615,The Lord of the Rings: The Two Towers,https://www.boxofficemojo.com/release/rl4032923137/?ref_=bo_yld_table_16,2003,"['Adventure', 'Drama', 'Fantasy']",Adventure,Drama,Fantasy,,,,,
616,Seabiscuit,https://www.boxofficemojo.com/release/rl3312420353/?ref_=bo_yld_table_17,2003,"['Drama', 'History', 'Sport']",Drama,History,Sport,,,,,
617,S.W.A.T.,https://www.boxofficemojo.com/release/rl3279062529/?ref_=bo_yld_table_18,2003,"['Action', 'Adventure', 'Crime', 'Thriller']",Action,Adventure,Crime,Thriller,,,,
618,Spy Kids 3-D: Game Over,https://www.boxofficemojo.com/release/rl1936950785/?ref_=bo_yld_table_19,2003,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",Action,Adventure,Comedy,Family,Sci-Fi,,,
619,Freaky Friday,https://www.boxofficemojo.com/release/rl4048717313/?ref_=bo_yld_table_20,2003,"['Comedy', 'Family', 'Fantasy', 'Music', 'Romance']",Comedy,Family,Fantasy,Music,Romance,,,
620,Scary Movie 3,https://www.boxofficemojo.com/release/rl4067395073/?ref_=bo_yld_table_21,2003,"['Comedy', 'Horror']",Comedy,Horror,,,,,,
621,The Italian Job,https://www.boxofficemojo.com/release/rl3210380801/?ref_=bo_yld_table_22,2003,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,
622,How to Lose a Guy in 10 Days,https://www.boxofficemojo.com/release/rl2925037057/?ref_=bo_yld_table_23,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
623,American Wedding,https://www.boxofficemojo.com/release/rl2319681025/?ref_=bo_yld_table_24,2003,['Comedy'],Comedy,,,,,,,
624,Daddy Day Care,https://www.boxofficemojo.com/release/rl3729622529/?ref_=bo_yld_table_25,2003,"['Comedy', 'Family']",Comedy,Family,,,,,,
625,Daredevil,https://www.boxofficemojo.com/release/rl424445441/?ref_=bo_yld_table_26,2003,"['Action', 'Crime']",Action,Crime,,,,,,
626,Catch Me If You Can,https://www.boxofficemojo.com/release/rl2672330241/?ref_=bo_yld_table_27,2003,"['Biography', 'Crime', 'Drama']",Biography,Crime,Drama,,,,,
627,Charlie's Angels: Full Throttle,https://www.boxofficemojo.com/release/rl793478657/?ref_=bo_yld_table_28,2003,"['Action', 'Adventure', 'Comedy', 'Crime']",Action,Adventure,Comedy,Crime,,,,
628,The Cat in the Hat,https://www.boxofficemojo.com/release/rl2303231489/?ref_=bo_yld_table_29,2003,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Adventure,Comedy,Family,Fantasy,,,,
629,"Legally Blonde 2: Red, White & Blonde",https://www.boxofficemojo.com/release/rl878609921/?ref_=bo_yld_table_30,2003,['Comedy'],Comedy,,,,,,,
630,Freddy vs. Jason,https://www.boxofficemojo.com/release/rl3914499585/?ref_=bo_yld_table_31,2003,"['Action', 'Horror']",Action,Horror,,,,,,
631,Brother Bear,https://www.boxofficemojo.com/release/rl1212777985/?ref_=bo_yld_table_32,2003,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Adventure,Animation,Comedy,Family,Fantasy,,,
632,Master and Commander: The Far Side of the World,https://www.boxofficemojo.com/release/rl2439218689/?ref_=bo_yld_table_33,2003,"['Action', 'Adventure', 'Drama', 'History', 'War']",Action,Adventure,Drama,History,War,,,
633,The Texas Chainsaw Massacre,https://www.boxofficemojo.com/release/rl2373289473/?ref_=bo_yld_table_34,2003,['Horror'],Horror,,,,,,,
634,School of Rock,https://www.boxofficemojo.com/release/rl3782182401/?ref_=bo_yld_table_35,2003,"['Comedy', 'Music']",Comedy,Music,,,,,,
635,The Last Samurai,https://www.boxofficemojo.com/release/rl2640283137/?ref_=bo_yld_table_36,2003,"['Action', 'Drama', 'War']",Action,Drama,War,,,,,
636,Old School,https://www.boxofficemojo.com/release/rl1667663361/?ref_=bo_yld_table_37,2003,['Comedy'],Comedy,,,,,,,
637,Kill Bill: Vol. 1,https://www.boxofficemojo.com/release/rl2103215617/?ref_=bo_yld_table_38,2003,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,
638,Holes,https://www.boxofficemojo.com/release/rl4166616577/?ref_=bo_yld_table_39,2003,"['Adventure', 'Comedy', 'Drama', 'Family', 'Mystery']",Adventure,Comedy,Drama,Family,Mystery,,,
639,The Haunted Mansion,https://www.boxofficemojo.com/release/rl2690024961/?ref_=bo_yld_table_40,2003,"['Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']",Comedy,Family,Fantasy,Horror,Mystery,,,
640,Kangaroo Jack,https://www.boxofficemojo.com/release/rl3546121729/?ref_=bo_yld_table_41,2003,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family']",Action,Adventure,Comedy,Crime,Family,,,
641,The League of Extraordinary Gentlemen,https://www.boxofficemojo.com/release/rl3512698369/?ref_=bo_yld_table_42,2003,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Action,Adventure,Fantasy,Sci-Fi,,,,
642,Lara Croft Tomb Raider: The Cradle of Life,https://www.boxofficemojo.com/release/rl846693889/?ref_=bo_yld_table_43,2003,"['Action', 'Adventure', 'Fantasy']",Action,Adventure,Fantasy,,,,,
643,Something's Gotta Give,https://www.boxofficemojo.com/release/rl1299219969/?ref_=bo_yld_table_44,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
644,About Schmidt,https://www.boxofficemojo.com/release/rl524322305/?ref_=bo_yld_table_45,2003,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
645,Shanghai Knights,https://www.boxofficemojo.com/release/rl4033775105/?ref_=bo_yld_table_46,2003,"['Action', 'Adventure', 'Comedy']",Action,Adventure,Comedy,,,,,
646,Open Range,https://www.boxofficemojo.com/release/rl3999696385/?ref_=bo_yld_table_47,2003,"['Action', 'Drama', 'Romance', 'Western']",Action,Drama,Romance,Western,,,,
647,Gothika,https://www.boxofficemojo.com/release/rl844596737/?ref_=bo_yld_table_48,2003,"['Horror', 'Mystery', 'Thriller']",Horror,Mystery,Thriller,,,,,
648,Love Actually,https://www.boxofficemojo.com/release/rl3798042113/?ref_=bo_yld_table_49,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
649,Once Upon a Time in Mexico,https://www.boxofficemojo.com/release/rl1080460801/?ref_=bo_yld_table_50,2003,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,
650,Just Married,https://www.boxofficemojo.com/release/rl4233987585/?ref_=bo_yld_table_51,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
651,Cheaper by the Dozen,https://www.boxofficemojo.com/release/rl239830529/?ref_=bo_yld_table_52,2003,"['Comedy', 'Family']",Comedy,Family,,,,,,
652,Mystic River,https://www.boxofficemojo.com/release/rl1214547457/?ref_=bo_yld_table_53,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime,Drama,Mystery,Thriller,,,,
653,Bad Santa,https://www.boxofficemojo.com/release/rl1078298113/?ref_=bo_yld_table_54,2003,"['Comedy', 'Crime', 'Drama']",Comedy,Crime,Drama,,,,,
654,The Recruit,https://www.boxofficemojo.com/release/rl2020443649/?ref_=bo_yld_table_55,2003,"['Action', 'Thriller']",Action,Thriller,,,,,,
655,Identity,https://www.boxofficemojo.com/release/rl760972801/?ref_=bo_yld_table_56,2003,"['Mystery', 'Thriller']",Mystery,Thriller,,,,,,
656,Underworld,https://www.boxofficemojo.com/release/rl2188805633/?ref_=bo_yld_table_57,2003,"['Action', 'Fantasy', 'Thriller']",Action,Fantasy,Thriller,,,,,
657,Radio,https://www.boxofficemojo.com/release/rl2204796417/?ref_=bo_yld_table_58,2003,"['Biography', 'Drama', 'Sport']",Biography,Drama,Sport,,,,,
658,Runaway Jury,https://www.boxofficemojo.com/release/rl946832897/?ref_=bo_yld_table_59,2003,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
659,Agent Cody Banks,https://www.boxofficemojo.com/release/rl2755692033/?ref_=bo_yld_table_60,2003,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Romance', 'Thriller']",Action,Adventure,Comedy,Crime,Family,Romance,Thriller,
660,The Jungle Book 2,https://www.boxofficemojo.com/release/rl2640152065/?ref_=bo_yld_table_61,2003,"['Adventure', 'Animation', 'Family', 'Musical']",Adventure,Animation,Family,Musical,,,,
661,The Rundown,https://www.boxofficemojo.com/release/rl997164545/?ref_=bo_yld_table_62,2003,"['Action', 'Adventure', 'Comedy', 'Thriller']",Action,Adventure,Comedy,Thriller,,,,
662,Final Destination 2,https://www.boxofficemojo.com/release/rl3209922049/?ref_=bo_yld_table_63,2003,"['Horror', 'Thriller']",Horror,Thriller,,,,,,
663,Phone Booth,https://www.boxofficemojo.com/release/rl2959640065/?ref_=bo_yld_table_64,2003,"['Crime', 'Thriller']",Crime,Thriller,,,,,,
664,28 Days Later...,https://www.boxofficemojo.com/release/rl1262585345/?ref_=bo_yld_table_65,2003,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",Drama,Horror,Sci-Fi,Thriller,,,,
665,Tears of the Sun,https://www.boxofficemojo.com/release/rl2239071745/?ref_=bo_yld_table_66,2003,"['Action', 'Drama', 'Thriller', 'War']",Action,Drama,Thriller,War,,,,
666,Gangs of New York,https://www.boxofficemojo.com/release/rl1129678337/?ref_=bo_yld_table_67,2003,"['Crime', 'Drama']",Crime,Drama,,,,,,
667,Under the Tuscan Sun,https://www.boxofficemojo.com/release/rl4168517121/?ref_=bo_yld_table_68,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
668,Two Weeks Notice,https://www.boxofficemojo.com/release/rl1568048641/?ref_=bo_yld_table_69,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
669,The Lizzie McGuire Movie,https://www.boxofficemojo.com/release/rl258049537/?ref_=bo_yld_table_70,2003,"['Adventure', 'Comedy', 'Family', 'Music', 'Romance']",Adventure,Comedy,Family,Music,Romance,,,
670,Secondhand Lions,https://www.boxofficemojo.com/release/rl577668609/?ref_=bo_yld_table_71,2003,"['Comedy', 'Drama', 'Family']",Comedy,Drama,Family,,,,,
671,The Hours,https://www.boxofficemojo.com/release/rl1901626881/?ref_=bo_yld_table_72,2003,"['Drama', 'Romance']",Drama,Romance,,,,,,
672,Out of Time,https://www.boxofficemojo.com/release/rl2087290369/?ref_=bo_yld_table_73,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime,Drama,Mystery,Thriller,,,,
673,Rugrats Go Wild,https://www.boxofficemojo.com/release/rl3614213633/?ref_=bo_yld_table_74,2003,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",Adventure,Animation,Comedy,Family,Fantasy,Musical,,
674,Mona Lisa Smile,https://www.boxofficemojo.com/release/rl409306625/?ref_=bo_yld_table_75,2003,['Drama'],Drama,,,,,,,
675,Head of State,https://www.boxofficemojo.com/release/rl2388035073/?ref_=bo_yld_table_76,2003,['Comedy'],Comedy,,,,,,,
676,Good Boy,https://www.boxofficemojo.com/release/rl4065625601/?ref_=bo_yld_table_77,2003,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",Comedy,Drama,Family,Fantasy,Sci-Fi,,,
677,Uptown Girls,https://www.boxofficemojo.com/release/rl1031374337/?ref_=bo_yld_table_78,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
678,Matchstick Men,https://www.boxofficemojo.com/release/rl2187560449/?ref_=bo_yld_table_79,2003,"['Comedy', 'Crime', 'Drama', 'Thriller']",Comedy,Crime,Drama,Thriller,,,,
679,National Security,https://www.boxofficemojo.com/release/rl2305066497/?ref_=bo_yld_table_80,2003,"['Action', 'Comedy', 'Crime', 'Thriller']",Action,Comedy,Crime,Thriller,,,,
680,What a Girl Wants,https://www.boxofficemojo.com/release/rl2172159489/?ref_=bo_yld_table_81,2003,"['Comedy', 'Drama', 'Family', 'Romance']",Comedy,Drama,Family,Romance,,,,
681,Jeepers Creepers 2,https://www.boxofficemojo.com/release/rl3311044097/?ref_=bo_yld_table_82,2003,['Horror'],Horror,,,,,,,
682,Intolerable Cruelty,https://www.boxofficemojo.com/release/rl391808513/?ref_=bo_yld_table_83,2003,"['Comedy', 'Crime', 'Romance']",Comedy,Crime,Romance,,,,,
683,Cradle 2 the Grave,https://www.boxofficemojo.com/release/rl1984792065/?ref_=bo_yld_table_84,2003,"['Action', 'Crime', 'Drama', 'Thriller']",Action,Crime,Drama,Thriller,,,,
684,Malibu's Most Wanted,https://www.boxofficemojo.com/release/rl3982525953/?ref_=bo_yld_table_85,2003,"['Comedy', 'Crime']",Comedy,Crime,,,,,,
685,The Hunted,https://www.boxofficemojo.com/release/rl3898115585/?ref_=bo_yld_table_86,2003,"['Action', 'Crime', 'Drama', 'Thriller']",Action,Crime,Drama,Thriller,,,,
686,Dreamcatcher,https://www.boxofficemojo.com/release/rl3092153857/?ref_=bo_yld_table_87,2003,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",Drama,Horror,Sci-Fi,Thriller,,,,
687,Darkness Falls,https://www.boxofficemojo.com/release/rl21792257/?ref_=bo_yld_table_88,2003,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",Fantasy,Horror,Mystery,Thriller,,,,
688,Bend It Like Beckham,https://www.boxofficemojo.com/release/rl3074721281/?ref_=bo_yld_table_89,2003,"['Comedy', 'Drama', 'Romance', 'Sport']",Comedy,Drama,Romance,Sport,,,,
689,The Pianist,https://www.boxofficemojo.com/release/rl3043526145/?ref_=bo_yld_table_90,2003,"['Biography', 'Drama', 'Music', 'War']",Biography,Drama,Music,War,,,,
690,Maid in Manhattan,https://www.boxofficemojo.com/release/rl2355136001/?ref_=bo_yld_table_91,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
691,The Core,https://www.boxofficemojo.com/release/rl558728705/?ref_=bo_yld_table_92,2003,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Action,Adventure,Sci-Fi,Thriller,,,,
692,Lost in Translation,https://www.boxofficemojo.com/release/rl2388755969/?ref_=bo_yld_table_93,2003,"['Drama', 'Romance']",Drama,Romance,,,,,,
693,Hollywood Homicide,https://www.boxofficemojo.com/release/rl4133062145/?ref_=bo_yld_table_94,2003,"['Action', 'Comedy', 'Crime', 'Thriller']",Action,Comedy,Crime,Thriller,,,,
694,The Fighting Temptations,https://www.boxofficemojo.com/release/rl1330873857/?ref_=bo_yld_table_95,2003,"['Comedy', 'Drama', 'Music', 'Romance']",Comedy,Drama,Music,Romance,,,,
695,Johnny English,https://www.boxofficemojo.com/release/rl1784514049/?ref_=bo_yld_table_96,2003,"['Action', 'Adventure', 'Comedy']",Action,Adventure,Comedy,,,,,
696,Cold Mountain,https://www.boxofficemojo.com/release/rl1212843521/?ref_=bo_yld_table_97,2003,"['Adventure', 'Drama', 'History', 'Romance', 'War']",Adventure,Drama,History,Romance,War,,,
697,Honey,https://www.boxofficemojo.com/release/rl945325569/?ref_=bo_yld_table_98,2003,"['Drama', 'Music', 'Romance']",Drama,Music,Romance,,,,,
698,A Man Apart,https://www.boxofficemojo.com/release/rl3563095553/?ref_=bo_yld_table_99,2003,"['Action', 'Crime', 'Drama', 'Thriller']",Action,Crime,Drama,Thriller,,,,
699,Basic,https://www.boxofficemojo.com/release/rl3980756481/?ref_=bo_yld_table_100,2003,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Action,Crime,Drama,Mystery,Thriller,,,
700,Stuck on You,https://www.boxofficemojo.com/release/rl1215464961/?ref_=bo_yld_table_101,2003,['Comedy'],Comedy,,,,,,,
701,Sinbad: Legend of the Seven Seas,https://www.boxofficemojo.com/release/rl2977007105/?ref_=bo_yld_table_102,2003,"['Adventure', 'Animation', 'Family', 'Fantasy']",Adventure,Animation,Family,Fantasy,,,,
702,Dumb and Dumberer: When Harry Met Lloyd,https://www.boxofficemojo.com/release/rl3780019713/?ref_=bo_yld_table_103,2003,['Comedy'],Comedy,,,,,,,
703,The Missing,https://www.boxofficemojo.com/release/rl3730998785/?ref_=bo_yld_table_104,2003,"['Adventure', 'Thriller', 'Western']",Adventure,Thriller,Western,,,,,
704,Paycheck,https://www.boxofficemojo.com/release/rl879265281/?ref_=bo_yld_table_105,2003,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Action,Mystery,Sci-Fi,Thriller,,,,
705,Bulletproof Monk,https://www.boxofficemojo.com/release/rl2219410945/?ref_=bo_yld_table_106,2003,"['Action', 'Comedy', 'Fantasy', 'Romance']",Action,Comedy,Fantasy,Romance,,,,
706,Piglet's Big Movie,https://www.boxofficemojo.com/release/rl2607318529/?ref_=bo_yld_table_107,2003,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Mystery']",Adventure,Animation,Comedy,Family,Musical,Mystery,,
707,Dickie Roberts: Former Child Star,https://www.boxofficemojo.com/release/rl3192882689/?ref_=bo_yld_table_108,2003,['Comedy'],Comedy,,,,,,,
708,The Medallion,https://www.boxofficemojo.com/release/rl3311633921/?ref_=bo_yld_table_109,2003,"['Action', 'Comedy', 'Fantasy']",Action,Comedy,Fantasy,,,,,
709,Peter Pan,https://www.boxofficemojo.com/release/rl1600685569/?ref_=bo_yld_table_110,2003,"['Adventure', 'Family', 'Fantasy', 'Romance']",Adventure,Family,Fantasy,Romance,,,,
710,Biker Boyz,https://www.boxofficemojo.com/release/rl1866958337/?ref_=bo_yld_table_111,2003,"['Action', 'Drama']",Action,Drama,,,,,,
711,Cold Creek Manor,https://www.boxofficemojo.com/release/rl1414170113/?ref_=bo_yld_table_112,2003,"['Drama', 'Mystery', 'Thriller']",Drama,Mystery,Thriller,,,,,
712,Cabin Fever,https://www.boxofficemojo.com/release/rl3293152769/?ref_=bo_yld_table_113,2003,['Horror'],Horror,,,,,,,
713,Whale Rider,https://www.boxofficemojo.com/release/rl2155382273/?ref_=bo_yld_table_114,2003,"['Drama', 'Family']",Drama,Family,,,,,,
714,The In-Laws,https://www.boxofficemojo.com/release/rl3931866625/?ref_=bo_yld_table_115,2003,"['Action', 'Comedy', 'Thriller']",Action,Comedy,Thriller,,,,,
715,Looney Tunes: Back in Action,https://www.boxofficemojo.com/release/rl3043067393/?ref_=bo_yld_table_116,2003,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi,,
716,Down with Love,https://www.boxofficemojo.com/release/rl1699644929/?ref_=bo_yld_table_117,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
717,The Life of David Gale,https://www.boxofficemojo.com/release/rl2958984705/?ref_=bo_yld_table_118,2003,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
718,Timeline,https://www.boxofficemojo.com/release/rl4067722753/?ref_=bo_yld_table_119,2003,"['Action', 'Adventure', 'Sci-Fi', 'War']",Action,Adventure,Sci-Fi,War,,,,
719,Harry Potter and the Chamber of Secrets,https://www.boxofficemojo.com/release/rl1433110017/?ref_=bo_yld_table_120,2003,"['Adventure', 'Family', 'Fantasy', 'Mystery']",Adventure,Family,Fantasy,Mystery,,,,
720,Adaptation.,https://www.boxofficemojo.com/release/rl2000717313/?ref_=bo_yld_table_121,2003,"['Comedy', 'Drama']",Comedy,Drama,,,,,,
721,My Big Fat Greek Wedding,https://www.boxofficemojo.com/release/rl342132225/?ref_=bo_yld_table_122,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
722,A Mighty Wind,https://www.boxofficemojo.com/release/rl2724365825/?ref_=bo_yld_table_123,2003,"['Comedy', 'Music']",Comedy,Music,,,,,,
723,The Wild Thornberrys Movie,https://www.boxofficemojo.com/release/rl2977662465/?ref_=bo_yld_table_124,2003,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Adventure,Animation,Comedy,Family,Fantasy,,,
724,Love Don't Cost a Thing,https://www.boxofficemojo.com/release/rl3496052225/?ref_=bo_yld_table_125,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
725,Deliver Us from Eva,https://www.boxofficemojo.com/release/rl776963585/?ref_=bo_yld_table_126,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
726,Antwone Fisher,https://www.boxofficemojo.com/release/rl2034402817/?ref_=bo_yld_table_127,2003,"['Biography', 'Drama']",Biography,Drama,,,,,,
727,Drumline,https://www.boxofficemojo.com/release/rl2320401921/?ref_=bo_yld_table_128,2003,"['Comedy', 'Drama', 'Music', 'Romance']",Comedy,Drama,Music,Romance,,,,
728,Space Station 3D,https://www.boxofficemojo.com/release/rl3866134017/?ref_=bo_yld_table_129,2003,['Documentary'],Documentary,,,,,,,
729,Confessions of a Dangerous Mind,https://www.boxofficemojo.com/release/rl4115301889/?ref_=bo_yld_table_130,2003,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",Biography,Comedy,Crime,Drama,Romance,Thriller,,
730,View from the Top,https://www.boxofficemojo.com/release/rl1316587009/?ref_=bo_yld_table_131,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
731,My Boss's Daughter,https://www.boxofficemojo.com/release/rl2806416897/?ref_=bo_yld_table_132,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
732,A Guy Thing,https://www.boxofficemojo.com/release/rl3864495617/?ref_=bo_yld_table_133,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
733,Wrong Turn,https://www.boxofficemojo.com/release/rl1618642433/?ref_=bo_yld_table_134,2003,['Horror'],Horror,,,,,,,
734,Ghosts of the Abyss,https://www.boxofficemojo.com/release/rl3881141761/?ref_=bo_yld_table_135,2003,"['Documentary', 'Family']",Documentary,Family,,,,,,
735,Dirty Pretty Things,https://www.boxofficemojo.com/release/rl2437907969/?ref_=bo_yld_table_136,2003,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
736,Alex & Emma,https://www.boxofficemojo.com/release/rl3628107265/?ref_=bo_yld_table_137,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
737,How to Deal,https://www.boxofficemojo.com/release/rl1129874945/?ref_=bo_yld_table_138,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
738,Gods and Generals,https://www.boxofficemojo.com/release/rl3092547073/?ref_=bo_yld_table_139,2003,"['Biography', 'Drama', 'History', 'War']",Biography,Drama,History,War,,,,
739,25th Hour,https://www.boxofficemojo.com/release/rl1212253697/?ref_=bo_yld_table_140,2003,['Drama'],Drama,,,,,,,
740,House of 1000 Corpses,https://www.boxofficemojo.com/release/rl1918404097/?ref_=bo_yld_table_141,2003,['Horror'],Horror,,,,,,,
741,The Quiet American,https://www.boxofficemojo.com/release/rl2842330625/?ref_=bo_yld_table_142,2003,"['Drama', 'Romance', 'Thriller', 'War']",Drama,Romance,Thriller,War,,,,
742,Confidence,https://www.boxofficemojo.com/release/rl3964306945/?ref_=bo_yld_table_143,2003,"['Crime', 'Thriller']",Crime,Thriller,,,,,,
743,Die Another Day,https://www.boxofficemojo.com/release/rl2974778881/?ref_=bo_yld_table_144,2003,"['Action', 'Adventure', 'Thriller']",Action,Adventure,Thriller,,,,,
744,The Lion King,https://www.boxofficemojo.com/release/rl3747513857/?ref_=bo_yld_table_145,2003,"['Adventure', 'Animation', 'Drama', 'Family', 'Musical']",Adventure,Animation,Drama,Family,Musical,,,
745,The Hot Chick,https://www.boxofficemojo.com/release/rl358123009/?ref_=bo_yld_table_146,2003,"['Comedy', 'Fantasy']",Comedy,Fantasy,,,,,,
746,Winged Migration,https://www.boxofficemojo.com/release/rl2675672577/?ref_=bo_yld_table_147,2003,['Documentary'],Documentary,,,,,,,
747,Narc,https://www.boxofficemojo.com/release/rl2590279169/?ref_=bo_yld_table_148,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime,Drama,Mystery,Thriller,,,,
748,House of the Dead,https://www.boxofficemojo.com/release/rl2002290177/?ref_=bo_yld_table_149,2003,"['Action', 'Adventure', 'Horror']",Action,Adventure,Horror,,,,,
749,Swimming Pool,https://www.boxofficemojo.com/release/rl662013441/?ref_=bo_yld_table_150,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",Crime,Drama,Mystery,Thriller,,,,
750,Duplex,https://www.boxofficemojo.com/release/rl3679356417/?ref_=bo_yld_table_151,2003,['Comedy'],Comedy,,,,,,,
751,Dark Blue,https://www.boxofficemojo.com/release/rl525108737/?ref_=bo_yld_table_152,2003,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,
752,The Divorce,https://www.boxofficemojo.com/release/rl996050433/?ref_=bo_yld_table_153,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
753,Boat Trip,https://www.boxofficemojo.com/release/rl2017887745/?ref_=bo_yld_table_154,2003,['Comedy'],Comedy,,,,,,,
754,Seducing Doctor Lewis,https://www.boxofficemojo.com/release/rl291472897/?ref_=bo_yld_table_155,2003,['Comedy'],Comedy,,,,,,,
755,Talk to Her,https://www.boxofficemojo.com/release/rl1148552705/?ref_=bo_yld_table_156,2003,"['Drama', 'Mystery', 'Romance']",Drama,Mystery,Romance,,,,,
756,Star Trek: Nemesis,https://www.boxofficemojo.com/release/rl2859697665/?ref_=bo_yld_table_157,2003,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Action,Adventure,Sci-Fi,Thriller,,,,
757,Tupac: Resurrection,https://www.boxofficemojo.com/release/rl729187841/?ref_=bo_yld_table_158,2003,"['Biography', 'Documentary', 'Music']",Biography,Documentary,Music,,,,,
758,The Order,https://www.boxofficemojo.com/release/rl3597043201/?ref_=bo_yld_table_159,2003,"['Horror', 'Mystery', 'Thriller']",Horror,Mystery,Thriller,,,,,
759,It Runs in the Family,https://www.boxofficemojo.com/release/rl2858059265/?ref_=bo_yld_table_160,2003,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,
760,Willard,https://www.boxofficemojo.com/release/rl3061548545/?ref_=bo_yld_table_161,2003,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",Drama,Horror,Sci-Fi,Thriller,,,,
761,Bowling for Columbine,https://www.boxofficemojo.com/release/rl2336654849/?ref_=bo_yld_table_162,2003,"['Crime', 'Documentary', 'Drama']",Crime,Documentary,Drama,,,,,
762,Nowhere in Africa,https://www.boxofficemojo.com/release/rl3697772033/?ref_=bo_yld_table_163,2003,"['Biography', 'Drama', 'History']",Biography,Drama,History,,,,,
763,Chasing Papi,https://www.boxofficemojo.com/release/rl155944449/?ref_=bo_yld_table_164,2003,"['Comedy', 'Romance']",Comedy,Romance,,,,,,
764,Gigli,https://www.boxofficemojo.com/release/rl1012172289/?ref_=bo_yld_table_165,2003,"['Comedy', 'Crime', 'Romance']",Comedy,Crime,Romance,,,,,
765,American Splendor,https://www.boxofficemojo.com/release/rl2420344321/?ref_=bo_yld_table_166,2003,"['Biography', 'Comedy', 'Drama']",Biography,Comedy,Drama,,,,,
