year,bomrank,bomtitle,imdblink,bomlink
2005,12,The Longest Yard,http://www.imdb.com/title/tt0398165/,http://www.boxofficemojo.com/movies/?id=longestyard05.htm
2005,13,Fantastic Four (2005),http://www.imdb.com/title/tt0120667/,http://www.boxofficemojo.com/movies/?id=fantasticfour.htm
2005,14,Chicken Little,http://www.imdb.com/title/tt0371606/,http://www.boxofficemojo.com/movies/?id=chickenlittle.htm
2005,15,Robots,http://www.imdb.com/title/tt0358082/,http://www.boxofficemojo.com/movies/?id=robots.htm
2005,16,Walk the Line,http://www.imdb.com/title/tt0358273/,http://www.boxofficemojo.com/movies/?id=walktheline.htm
2005,17,The Pacifier,http://www.imdb.com/title/tt0395699/,http://www.boxofficemojo.com/movies/?id=pacifier.htm
2005,18,Fun with Dick and Jane,http://www.imdb.com/title/tt0369441/,http://www.boxofficemojo.com/movies/?id=funwithdickandjane.htm
2005,19,The 40-Year-Old Virgin,http://www.imdb.com/title/tt0405422/,http://www.boxofficemojo.com/movies/?id=40yearoldvirgin.htm
2005,20,Flightplan,http://www.imdb.com/title/tt0408790/,http://www.boxofficemojo.com/movies/?id=flightplan.htm
2005,21,Saw II,http://www.imdb.com/title/tt0432348/,http://www.boxofficemojo.com/movies/?id=saw2.htm
2005,22,Brokeback Mountain,http://www.imdb.com/title/tt0388795/,http://www.boxofficemojo.com/movies/?id=brokebackmountain.htm
2005,23,Monster-in-Law,http://www.imdb.com/title/tt0369735/,http://www.boxofficemojo.com/movies/?id=monsterinlaw.htm
2005,24,Are We There Yet?,http://www.imdb.com/title/tt0368578/,http://www.boxofficemojo.com/movies/?id=arewethereyet.htm
2005,25,Cheaper by the Dozen 2,http://www.imdb.com/title/tt0452598/,http://www.boxofficemojo.com/movies/?id=cheaperbythedozen2.htm
2005,26,The Dukes of Hazzard,http://www.imdb.com/title/tt0377818/,http://www.boxofficemojo.com/movies/?id=dukesofhazzard.htm
2005,27,March of the Penguins,http://www.imdb.com/title/tt0428803/,http://www.boxofficemojo.com/movies/?id=marchofthepenguins.htm
2005,28,The Ring Two,http://www.imdb.com/title/tt0377109/,http://www.boxofficemojo.com/movies/?id=ring2.htm
2005,29,Constantine,http://www.imdb.com/title/tt0360486/,http://www.boxofficemojo.com/movies/?id=constantine.htm
2005,30,The Exorcism of Emily Rose,http://www.imdb.com/title/tt0404032/,http://www.boxofficemojo.com/movies/?id=exorcismofemilyrose.htm
2005,31,Four Brothers,http://www.imdb.com/title/tt0430105/,http://www.boxofficemojo.com/movies/?id=fourbrothers.htm
2005,32,Sin City,http://www.imdb.com/title/tt0401792/,http://www.boxofficemojo.com/movies/?id=sincity.htm
2005,33,The Interpreter,http://www.imdb.com/title/tt0373926/,http://www.boxofficemojo.com/movies/?id=interpreter.htm
2005,34,Guess Who,http://www.imdb.com/title/tt0372237/,http://www.boxofficemojo.com/movies/?id=guesswho.htm
2005,35,Sahara,http://www.imdb.com/title/tt0318649/,http://www.boxofficemojo.com/movies/?id=sahara.htm
2005,36,Coach Carter,http://www.imdb.com/title/tt0393162/,http://www.boxofficemojo.com/movies/?id=coachcarter.htm
2005,37,Herbie: Fully Loaded,http://www.imdb.com/title/tt0400497/,http://www.boxofficemojo.com/movies/?id=herbie05.htm
2005,38,The Amityville Horror (2005),http://www.imdb.com/title/tt0384806/,http://www.boxofficemojo.com/movies/?id=amityvillehorror05.htm
2005,39,Sky High,http://www.imdb.com/title/tt0405325/,http://www.boxofficemojo.com/movies/?id=skyhigh.htm
2005,40,Bewitched,http://www.imdb.com/title/tt0374536/,http://www.boxofficemojo.com/movies/?id=bewitched.htm
2005,41,Jarhead,http://www.imdb.com/title/tt0418763/,http://www.boxofficemojo.com/movies/?id=jarhead.htm
2005,42,Cinderella Man,http://www.imdb.com/title/tt0352248/,http://www.boxofficemojo.com/movies/?id=cinderellaman.htm
2005,43,The Family Stone,http://www.imdb.com/title/tt0356680/,http://www.boxofficemojo.com/movies/?id=familystone.htm
2005,44,Red Eye,http://www.imdb.com/title/tt0421239/,http://www.boxofficemojo.com/movies/?id=redeye.htm
2005,45,Memoirs of a Geisha,http://www.imdb.com/title/tt0397535/,http://www.boxofficemojo.com/movies/?id=memoirsofageisha.htm
2005,46,White Noise,http://www.imdb.com/title/tt0375210/,http://www.boxofficemojo.com/movies/?id=whitenoise.htm
2005,47,Wallace and Gromit: The Curse of the Were-Rabbit,http://www.imdb.com/title/tt0312004/,http://www.boxofficemojo.com/movies/?id=wallaceandgromit05.htm
2005,48,Be Cool,http://www.imdb.com/title/tt0377471/,http://www.boxofficemojo.com/movies/?id=becool.htm
2005,49,Crash,http://www.imdb.com/title/tt0375679/,http://www.boxofficemojo.com/movies/?id=crash05.htm
2005,50,"Yours, Mine and Ours",http://www.imdb.com/title/tt0443295/,http://www.boxofficemojo.com/movies/?id=yoursmineandours.htm
2005,51,Tim Burton's Corpse Bride,http://www.imdb.com/title/tt0121164/,http://www.boxofficemojo.com/movies/?id=corpsebride.htm
2005,52,Kicking and Screaming,http://www.imdb.com/title/tt0384642/,http://www.boxofficemojo.com/movies/?id=kickingandscreaming.htm
2005,53,Hoodwinked,http://www.imdb.com/title/tt0443536/,http://www.boxofficemojo.com/movies/?id=hoodwinked.htm
2005,54,Hide and Seek,http://www.imdb.com/title/tt0382077/,http://www.boxofficemojo.com/movies/?id=hideandseek.htm
2005,55,The Hitchhiker's Guide to the Galaxy,http://www.imdb.com/title/tt0371724/,http://www.boxofficemojo.com/movies/?id=hitchhikersguide.htm
2005,56,Syriana,http://www.imdb.com/title/tt0365737/,http://www.boxofficemojo.com/movies/?id=syriana.htm
2005,57,Tyler Perry's Diary of a Mad Black Woman,http://www.imdb.com/title/tt0422093/,http://www.boxofficemojo.com/movies/?id=diaryofamadblackwoman.htm
2005,58,Racing Stripes,http://www.imdb.com/title/tt0376105/,http://www.boxofficemojo.com/movies/?id=racingstripes.htm
2005,59,Miss Congeniality 2: Armed and Fabulous,http://www.imdb.com/title/tt0385307/,http://www.boxofficemojo.com/movies/?id=misscongeniality2.htm
2005,60,Just Like Heaven,http://www.imdb.com/title/tt0425123/,http://www.boxofficemojo.com/movies/?id=justlikeheaven.htm
2005,61,The Skeleton Key,http://www.imdb.com/title/tt0397101/,http://www.boxofficemojo.com/movies/?id=skeletonkey.htm
2005,62,Munich,http://www.imdb.com/title/tt0408306/,http://www.boxofficemojo.com/movies/?id=munich.htm
2005,63,Kingdom of Heaven,http://www.imdb.com/title/tt0320661/,http://www.boxofficemojo.com/movies/?id=kingdomofheaven.htm
2005,64,Boogeyman,http://www.imdb.com/title/tt0357507/,http://www.boxofficemojo.com/movies/?id=boogeyman.htm
2005,65,The Legend of Zorro,http://www.imdb.com/title/tt0386140/,http://www.boxofficemojo.com/movies/?id=zorro2.htm
2005,66,Must Love Dogs,http://www.imdb.com/title/tt0417001/,http://www.boxofficemojo.com/movies/?id=mustlovedogs.htm
2005,67,Transporter 2,http://www.imdb.com/title/tt0388482/,http://www.boxofficemojo.com/movies/?id=transporter2.htm
2005,68,Rumor Has It,http://www.imdb.com/title/tt0398375/,http://www.boxofficemojo.com/movies/?id=rumorhasit.htm
2005,69,Fever Pitch,http://www.imdb.com/title/tt0332047/,http://www.boxofficemojo.com/movies/?id=feverpitch.htm
2005,70,The Adventures of Sharkboy and Lavagirl in 3D,http://www.imdb.com/title/tt0424774/,http://www.boxofficemojo.com/movies/?id=sharkboyandlavagirl.htm
2005,71,The Sisterhood of the Traveling Pants,http://www.imdb.com/title/tt0403508/,http://www.boxofficemojo.com/movies/?id=travelingpants.htm
2005,72,Pride and Prejudice,http://www.imdb.com/title/tt0414387/,http://www.boxofficemojo.com/movies/?id=prideandprejudice05.htm
2005,73,The Brothers Grimm,http://www.imdb.com/title/tt0355295/,http://www.boxofficemojo.com/movies/?id=brothersgrimm.htm
2005,74,Beauty Shop,http://www.imdb.com/title/tt0388500/,http://www.boxofficemojo.com/movies/?id=beautyshop.htm
2005,75,Derailed,http://www.imdb.com/title/tt0398017/,http://www.boxofficemojo.com/movies/?id=derailed.htm
2005,76,The Island,http://www.imdb.com/title/tt0399201/,http://www.boxofficemojo.com/movies/?id=island05.htm
2005,77,The Ringer,http://www.imdb.com/title/tt0267891/,http://www.boxofficemojo.com/movies/?id=ringer.htm
2005,78,Hostage,http://www.imdb.com/title/tt0340163/,http://www.boxofficemojo.com/movies/?id=hostage.htm
2005,79,Magnificent Desolation (IMAX),http://www.imdb.com/title/tt0401623/,http://www.boxofficemojo.com/movies/?id=magnificentdesolationimax.htm
2005,80,The Constant Gardener,http://www.imdb.com/title/tt0387131/,http://www.boxofficemojo.com/movies/?id=constantgardener.htm
2005,81,In Her Shoes,http://www.imdb.com/title/tt0388125/,http://www.boxofficemojo.com/movies/?id=inhershoes.htm
2005,82,Bad News Bears,http://www.imdb.com/title/tt0408524/,http://www.boxofficemojo.com/movies/?id=badnewsbears05.htm
2005,83,Dreamer: Inspired by a True Story,http://www.imdb.com/title/tt0418647/,http://www.boxofficemojo.com/movies/?id=dreamer.htm
2005,84,Because of Winn-Dixie,http://www.imdb.com/title/tt0317132/,http://www.boxofficemojo.com/movies/?id=winndixie.htm
2005,85,Just Friends,http://www.imdb.com/title/tt0433400/,http://www.boxofficemojo.com/movies/?id=justfriends.htm
2005,86,Stealth,http://www.imdb.com/title/tt0382992/,http://www.boxofficemojo.com/movies/?id=stealth.htm
2005,87,House of Wax,http://www.imdb.com/title/tt0397065/,http://www.boxofficemojo.com/movies/?id=houseofwax.htm
2005,88,The Wedding Date,http://www.imdb.com/title/tt0372532/,http://www.boxofficemojo.com/movies/?id=weddingdate.htm
2005,89,"Good Night, and Good Luck.",http://www.imdb.com/title/tt0433383/,http://www.boxofficemojo.com/movies/?id=goodnightandgoodluck.htm
2005,90,A History of Violence,http://www.imdb.com/title/tt0399146/,http://www.boxofficemojo.com/movies/?id=historyofviolence.htm
2005,91,Get Rich or Die Tryin',http://www.imdb.com/title/tt0430308/,http://www.boxofficemojo.com/movies/?id=getrichordietryin.htm
2005,92,The Fog (2005),http://www.imdb.com/title/tt0432291/,http://www.boxofficemojo.com/movies/?id=fog05.htm
2005,93,Zathura,http://www.imdb.com/title/tt0406375/,http://www.boxofficemojo.com/movies/?id=zathura.htm
2005,94,Rent,http://www.imdb.com/title/tt0294870/,http://www.boxofficemojo.com/movies/?id=rent.htm
2005,95,Capote,http://www.imdb.com/title/tt0379725/,http://www.boxofficemojo.com/movies/?id=capote.htm
2005,96,Doom,http://www.imdb.com/title/tt0419706/,http://www.boxofficemojo.com/movies/?id=doom.htm
2005,97,XXX: State of the Union,http://www.imdb.com/title/tt0329774/,http://www.boxofficemojo.com/movies/?id=xxx2.htm
2005,98,Elizabethtown,http://www.imdb.com/title/tt0368709/,http://www.boxofficemojo.com/movies/?id=elizabethtown.htm
2005,99,Aeon Flux,http://www.imdb.com/title/tt0402022/,http://www.boxofficemojo.com/movies/?id=aeonflux.htm
2005,100,Serenity,http://www.imdb.com/title/tt0379786/,http://www.boxofficemojo.com/movies/?id=serenity.htm
2005,101,Dark Water,http://www.imdb.com/title/tt0382628/,http://www.boxofficemojo.com/movies/?id=darkwater.htm
2005,102,Unleashed,http://www.imdb.com/title/tt0342258/,http://www.boxofficemojo.com/movies/?id=unleashed.htm
2005,103,Elektra,http://www.imdb.com/title/tt0357277/,http://www.boxofficemojo.com/movies/?id=elektra.htm
2005,104,Ice Princess,http://www.imdb.com/title/tt0396652/,http://www.boxofficemojo.com/movies/?id=iceprincess.htm
2005,105,Lord of War,http://www.imdb.com/title/tt0399295/,http://www.boxofficemojo.com/movies/?id=lordofwar.htm
2005,106,Match Point,http://www.imdb.com/title/tt0416320/,http://www.boxofficemojo.com/movies/?id=matchpoint.htm
2005,107,Two for the Money,http://www.imdb.com/title/tt0417217/,http://www.boxofficemojo.com/movies/?id=twoforthemoney.htm
2005,108,Prime,http://www.imdb.com/title/tt0390384/,http://www.boxofficemojo.com/movies/?id=prime.htm
2005,109,Deuce Bigalow: European Gigolo,http://www.imdb.com/title/tt0367652/,http://www.boxofficemojo.com/movies/?id=deucebigalow2.htm
2005,110,Hustle and Flow,http://www.imdb.com/title/tt0410097/,http://www.boxofficemojo.com/movies/?id=hustleandflow.htm
2005,111,A Lot Like Love,http://www.imdb.com/title/tt0391304/,http://www.boxofficemojo.com/movies/?id=lotlikelove.htm
2005,112,George A. Romero's Land of the Dead,http://www.imdb.com/title/tt0418819/,http://www.boxofficemojo.com/movies/?id=landofthedead.htm
2005,113,Assault on Precinct 13,http://www.imdb.com/title/tt0398712/,http://www.boxofficemojo.com/movies/?id=assaultonprecinct13.htm
2005,114,Man of the House,http://www.imdb.com/title/tt0331933/,http://www.boxofficemojo.com/movies/?id=manofthehouse05.htm
2005,115,Valiant,http://www.imdb.com/title/tt0361089/,http://www.boxofficemojo.com/movies/?id=valiant.htm
2005,116,The Producers,http://www.imdb.com/title/tt0395251/,http://www.boxofficemojo.com/movies/?id=producers.htm
2005,117,Cursed,http://www.imdb.com/title/tt0257516/,http://www.boxofficemojo.com/movies/?id=cursed.htm
2005,118,Into the Blue,http://www.imdb.com/title/tt0378109/,http://www.boxofficemojo.com/movies/?id=intotheblue.htm
2005,119,The Upside of Anger,http://www.imdb.com/title/tt0365885/,http://www.boxofficemojo.com/movies/?id=upsideofanger.htm
2005,120,North Country,http://www.imdb.com/title/tt0395972/,http://www.boxofficemojo.com/movies/?id=northcountry.htm
2005,121,Pooh's Heffalump Movie,http://www.imdb.com/title/tt0407121/,http://www.boxofficemojo.com/movies/?id=poohsheffalumpmovie.htm
2005,122,Roll Bounce,http://www.imdb.com/title/tt0403455/,http://www.boxofficemojo.com/movies/?id=rollbounce.htm
2005,123,Kung Fu Hustle,http://www.imdb.com/title/tt0373074/,http://www.boxofficemojo.com/movies/?id=kungfuhustle.htm
2005,124,The Devil's Rejects,http://www.imdb.com/title/tt0395584/,http://www.boxofficemojo.com/movies/?id=devilsrejects.htm
2005,125,Son of the Mask,http://www.imdb.com/title/tt0362165/,http://www.boxofficemojo.com/movies/?id=sonofthemask.htm
2005,126,Rebound,http://www.imdb.com/title/tt0376108/,http://www.boxofficemojo.com/movies/?id=rebound.htm
2005,127,Wild Safari 3D (IMAX),http://www.imdb.com/title/tt0457528/,http://www.boxofficemojo.com/movies/?id=wildsafari.htm
2005,128,The Perfect Man,http://www.imdb.com/title/tt0380623/,http://www.boxofficemojo.com/movies/?id=perfectman.htm
2005,129,Wolf Creek,http://www.imdb.com/title/tt0416315/,http://www.boxofficemojo.com/movies/?id=wolfcreek.htm
2005,130,Waiting...,http://www.imdb.com/title/tt0348333/,http://www.boxofficemojo.com/movies/?id=waiting.htm
2005,131,The Gospel,http://www.imdb.com/title/tt0451069/,http://www.boxofficemojo.com/movies/?id=gospel.htm
2005,132,The Greatest Game Ever Played,http://www.imdb.com/title/tt0388980/,http://www.boxofficemojo.com/movies/?id=greatestgameeverplayed.htm
2005,133,The Cave,http://www.imdb.com/title/tt0402901/,http://www.boxofficemojo.com/movies/?id=cave.htm
2005,134,Broken Flowers,http://www.imdb.com/title/tt0412019/,http://www.boxofficemojo.com/movies/?id=brokenflowers.htm
2005,135,The Honeymooners,http://www.imdb.com/title/tt0373908/,http://www.boxofficemojo.com/movies/?id=honeymooners.htm
2005,136,The New World,http://www.imdb.com/title/tt0402399/,http://www.boxofficemojo.com/movies/?id=newworld.htm
2005,137,The Matador,http://www.imdb.com/title/tt0365485/,http://www.boxofficemojo.com/movies/?id=matador.htm
2005,138,The Weather Man,http://www.imdb.com/title/tt0384680/,http://www.boxofficemojo.com/movies/?id=weatherman.htm
2005,139,Casanova,http://www.imdb.com/title/tt0402894/,http://www.boxofficemojo.com/movies/?id=casanova.htm
2005,140,Lords of Dogtown,http://www.imdb.com/title/tt0355702/,http://www.boxofficemojo.com/movies/?id=lordsofdogtown.htm
2005,141,Mrs. Henderson Presents,http://www.imdb.com/title/tt0413015/,http://www.boxofficemojo.com/movies/?id=mrshendersonpresents.htm
2005,142,The Polar Express (IMAX re-issue 2005),http://www.imdb.com/title/tt0338348/,http://www.boxofficemojo.com/movies/?id=polarexpressimax.htm
2005,143,Shopgirl,http://www.imdb.com/title/tt0338427/,http://www.boxofficemojo.com/movies/?id=shopgirl.htm
2005,144,In the Mix,http://www.imdb.com/title/tt0426615/,http://www.boxofficemojo.com/movies/?id=inthemix.htm
2005,145,Domino,http://www.imdb.com/title/tt0421054/,http://www.boxofficemojo.com/movies/?id=domino.htm
2005,146,The Great Raid,http://www.imdb.com/title/tt0326905/,http://www.boxofficemojo.com/movies/?id=greatraid.htm
2005,147,Cry Wolf,http://www.imdb.com/title/tt0384286/,http://www.boxofficemojo.com/movies/?id=crywolf.htm
2005,148,The Ice Harvest,http://www.imdb.com/title/tt0400525/,http://www.boxofficemojo.com/movies/?id=iceharvest.htm
2005,149,Transamerica,http://www.imdb.com/title/tt0407265/,http://www.boxofficemojo.com/movies/?id=transamerica.htm
2005,150,Aliens of the Deep (IMAX),http://www.imdb.com/title/tt0417415/,http://www.boxofficemojo.com/movies/?id=aliensofthedeep.htm
2005,151,An Unfinished Life,http://www.imdb.com/title/tt0350261/,http://www.boxofficemojo.com/movies/?id=unfinishedlife.htm
2005,152,The Man,http://www.imdb.com/title/tt0399327/,http://www.boxofficemojo.com/movies/?id=man.htm
2005,153,Mad Hot Ballroom,http://www.imdb.com/title/tt0438205/,http://www.boxofficemojo.com/movies/?id=madhotballroom.htm
2005,154,Proof,http://www.imdb.com/title/tt0377107/,http://www.boxofficemojo.com/movies/?id=proof.htm
2005,155,The Squid and the Whale,http://www.imdb.com/title/tt0367089/,http://www.boxofficemojo.com/movies/?id=squidandthewhale.htm
2005,156,Ladies in Lavender,http://www.imdb.com/title/tt0377084/,http://www.boxofficemojo.com/movies/?id=ladiesinlavender.htm
2005,157,Bride and Prejudice,http://www.imdb.com/title/tt0361411/,http://www.boxofficemojo.com/movies/?id=brideandprejudice.htm
2005,158,Millions,http://www.imdb.com/title/tt0366777/,http://www.boxofficemojo.com/movies/?id=millions.htm
2005,159,The Aristocrats,http://www.imdb.com/title/tt0436078/,http://www.boxofficemojo.com/movies/?id=aristocrats.htm
2005,160,The Jacket,http://www.imdb.com/title/tt0366627/,http://www.boxofficemojo.com/movies/?id=jacket.htm
2005,161,Underclassman,http://www.imdb.com/title/tt0373416/,http://www.boxofficemojo.com/movies/?id=underclassman.htm
2005,162,Downfall,http://www.imdb.com/title/tt0363163/,http://www.boxofficemojo.com/movies/?id=downfall.htm
2005,163,Alone in the Dark,http://www.imdb.com/title/tt0369226/,http://www.boxofficemojo.com/movies/?id=aloneinthedark.htm
2005,164,The World's Fastest Indian,http://www.imdb.com/title/tt0412080/,http://www.boxofficemojo.com/movies/?id=worldsfastestindian.htm
2005,165,The Three Burials of Melquiades Estrada,http://www.imdb.com/title/tt0419294/,http://www.boxofficemojo.com/movies/?id=3burialsofmelquiadesestrada.htm
2005,166,The Libertine,http://www.imdb.com/title/tt0375920/,http://www.boxofficemojo.com/movies/?id=libertine.htm
2005,167,Howl's Moving Castle,http://www.imdb.com/title/tt0347149/,http://www.boxofficemojo.com/movies/?id=howlsmovingcastle.htm
2005,168,Ong Bak: The Thai Warrior,http://www.imdb.com/title/tt0368909/,http://www.boxofficemojo.com/movies/?id=ongbak.htm
2005,169,Mindhunters,http://www.imdb.com/title/tt0297284/,http://www.boxofficemojo.com/movies/?id=mindhunters.htm
2005,170,"Kiss Kiss, Bang Bang",http://www.imdb.com/title/tt0373469/,http://www.boxofficemojo.com/movies/?id=kisskissbangbang.htm
2005,171,Enron: The Smartest Guys in the Room,http://www.imdb.com/title/tt1016268/,http://www.boxofficemojo.com/movies/?id=enron.htm
2005,172,King's Ransom,http://www.imdb.com/title/tt0388183/,http://www.boxofficemojo.com/movies/?id=kingsransom.htm
