year,bomtitle,imdblink,descriptor1,descriptor2,descriptor3
2005,In the Mix,http://www.imdb.com/title/tt0426615/,comedy,crime,drama
2005,Domino,http://www.imdb.com/title/tt0421054/,action,biography,crime
2005,The Great Raid,http://www.imdb.com/title/tt0326905/,action,drama,war
2005,Cry Wolf,http://www.imdb.com/title/tt0384286/,drama,horror,thriller
2005,The Ice Harvest,http://www.imdb.com/title/tt0400525/,comedy,crime,drama
2005,Transamerica,http://www.imdb.com/title/tt0407265/,adventure,comedy,drama
2005,Aliens of the Deep (IMAX),http://www.imdb.com/title/tt0417415/,documentary,family,
2005,An Unfinished Life,http://www.imdb.com/title/tt0350261/,drama,family,romance
2005,The Man,http://www.imdb.com/title/tt0399327/,action,comedy,crime
2005,Mad Hot Ballroom,http://www.imdb.com/title/tt0438205/,documentary,family,music
2005,Proof,http://www.imdb.com/title/tt0377107/,drama,mystery,
2005,The Squid and the Whale,http://www.imdb.com/title/tt0367089/,comedy,drama,
2005,Ladies in Lavender,http://www.imdb.com/title/tt0377084/,drama,music,romance
2005,Bride and Prejudice,http://www.imdb.com/title/tt0361411/,comedy,drama,musical
2005,Millions,http://www.imdb.com/title/tt0366777/,comedy,crime,drama
2005,The Aristocrats,http://www.imdb.com/title/tt0436078/,documentary,comedy,
2005,The Jacket,http://www.imdb.com/title/tt0366627/,drama,fantasy,mystery
2005,Underclassman,http://www.imdb.com/title/tt0373416/,action,comedy,crime
2005,Downfall,http://www.imdb.com/title/tt0363163/,biography,drama,history
2005,Alone in the Dark,http://www.imdb.com/title/tt0369226/,action,horror,sci-fi
2005,The World's Fastest Indian,http://www.imdb.com/title/tt0412080/,biography,drama,sport
2005,The Three Burials of Melquiades Estrada,http://www.imdb.com/title/tt0419294/,adventure,crime,drama
2005,The Libertine,http://www.imdb.com/title/tt0375920/,biography,drama,history
2005,Howl's Moving Castle,http://www.imdb.com/title/tt0347149/,animation,adventure,family
2005,Ong Bak: The Thai Warrior,http://www.imdb.com/title/tt0368909/,action,crime,thriller
2005,Mindhunters,http://www.imdb.com/title/tt0297284/,crime,horror,mystery
2005,"Kiss Kiss, Bang Bang",http://www.imdb.com/title/tt0373469/,action,comedy,crime
2005,Enron: The Smartest Guys in the Room,http://www.imdb.com/title/tt1016268/,documentary,biography,history
2005,King's Ransom,http://www.imdb.com/title/tt0388183/,comedy,crime,
2005,Me and You and Everyone We Know,http://www.imdb.com/title/tt0415978/,comedy,drama,
2005,Melinda and Melinda,http://www.imdb.com/title/tt0378947/,comedy,drama,romance
2005,High Tension,http://www.imdb.com/title/tt0338095/,horror,,
2005,Cache (Hidden),http://www.imdb.com/title/tt0387898/,drama,mystery,thriller
2005,Stay,http://www.imdb.com/title/tt0371257/,drama,mystery,thriller
2005,Rize,http://www.imdb.com/title/tt0436724/,documentary,music,
2005,Grizzly Man,http://www.imdb.com/title/tt0427312/,documentary,biography,
2005,Supercross,http://www.imdb.com/title/tt0403016/,action,drama,romance
2005,The Wild Parrots of Telegraph Hill,http://www.imdb.com/title/tt0424565/,documentary,,
2005,G,http://www.imdb.com/title/tt0291928/,drama,romance,
2005,Walk on Water,http://www.imdb.com/title/tt0352994/,drama,mystery,thriller
2005,Junebug,http://www.imdb.com/title/tt0418773/,comedy,drama,
2005,Layer Cake,http://www.imdb.com/title/tt0375912/,action,crime,drama
2005,Water (Canada),http://www.imdb.com/title/tt0240200/,drama,,
2005,Oliver Twist,http://www.imdb.com/title/tt0380599/,crime,drama,
2005,The Work and the Glory II: American Zion,http://www.imdb.com/title/tt0457530/,drama,western,
2005,A Sound of Thunder,http://www.imdb.com/title/tt0318081/,action,adventure,horror
2005,Look at Me,http://www.imdb.com/title/tt0374583/,comedy,drama,music
2005,Mrs. Palfrey at the Claremont,http://www.imdb.com/title/tt0421229/,comedy,drama,
2005,Everything Is Illuminated,http://www.imdb.com/title/tt0404030/,comedy,drama,
2005,State Property 2,http://www.imdb.com/title/tt0403537/,musical,action,crime
2005,The White Countess,http://www.imdb.com/title/tt0384686/,drama,history,romance
2005,The Chorus,http://www.imdb.com/title/tt0372824/,drama,music,
2005,Murderball,http://www.imdb.com/title/tt0436613/,documentary,sport,
2005,Paradise Now,http://www.imdb.com/title/tt0445620/,crime,drama,thriller
2005,2046,http://www.imdb.com/title/tt0212712/,drama,romance,sci-fi
2005,Salaam Namaste,http://www.imdb.com/title/tt0456165/,comedy,drama,romance
2005,Paheli,http://www.imdb.com/title/tt0451850/,drama,fantasy,romance
2006,Pirates of the Caribbean: Dead Man's Chest,http://www.imdb.com/title/tt0383574/,action,adventure,fantasy
2006,Night at the Museum,http://www.imdb.com/title/tt0477347/,adventure,comedy,family
2006,Cars,http://www.imdb.com/title/tt0317219/,animation,comedy,family
2006,X-Men: The Last Stand,http://www.imdb.com/title/tt0376994/,action,sci-fi,
2006,The Da Vinci Code,http://www.imdb.com/title/tt0382625/,action,mystery,thriller
2006,Superman Returns,http://www.imdb.com/title/tt0348150/,action,sci-fi,
2006,Happy Feet,http://www.imdb.com/title/tt0366548/,animation,adventure,comedy
2006,Ice Age: The Meltdown,http://www.imdb.com/title/tt0438097/,animation,adventure,comedy
2006,Casino Royale,http://www.imdb.com/title/tt0381061/,action,adventure,thriller
2006,The Pursuit of Happyness,http://www.imdb.com/title/tt0454921/,biography,drama,
2006,Over the Hedge,http://www.imdb.com/title/tt0327084/,animation,adventure,comedy
2006,Talladega Nights: The Ballad of Ricky Bobby,http://www.imdb.com/title/tt0415306/,comedy,sport,
2006,Click,http://www.imdb.com/title/tt0389860/,comedy,drama,fantasy
2006,Mission: Impossible III,http://www.imdb.com/title/tt0317919/,action,adventure,thriller
2006,The Departed,http://www.imdb.com/title/tt0407887/,crime,drama,thriller
2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,http://www.imdb.com/title/tt0443453/,comedy,,
2006,The Devil Wears Prada,http://www.imdb.com/title/tt0458352/,comedy,drama,
2006,The Break-Up,http://www.imdb.com/title/tt0452594/,comedy,drama,romance
2006,Dreamgirls,http://www.imdb.com/title/tt0443489/,drama,music,musical
2006,Scary Movie 4,http://www.imdb.com/title/tt0362120/,comedy,,
2006,Failure to Launch,http://www.imdb.com/title/tt0427229/,comedy,romance,
2006,Inside Man,http://www.imdb.com/title/tt0454848/,crime,drama,mystery
2006,Open Season,http://www.imdb.com/title/tt0400717/,animation,adventure,comedy
2006,The Santa Clause 3: The Escape Clause,http://www.imdb.com/title/tt0452681/,adventure,comedy,family
2006,Charlotte's Web (2006),http://www.imdb.com/title/tt0413895/,comedy,family,fantasy
2006,The Pink Panther (2006),http://www.imdb.com/title/tt0383216/,adventure,comedy,crime
2006,Eight Below,http://www.imdb.com/title/tt0397313/,adventure,drama,family
2006,Saw III,http://www.imdb.com/title/tt0489270/,horror,mystery,thriller
2006,Nacho Libre,http://www.imdb.com/title/tt0457510/,comedy,family,sport
2006,"You, Me and Dupree",http://www.imdb.com/title/tt0463034/,comedy,romance,
2006,Eragon,http://www.imdb.com/title/tt0449010/,action,adventure,family
2006,Monster House,http://www.imdb.com/title/tt0385880/,animation,adventure,comedy
2006,Jackass: Number Two,http://www.imdb.com/title/tt0493430/,documentary,action,comedy
2006,Barnyard: The Original Party Animals,http://www.imdb.com/title/tt0414853/,animation,adventure,comedy
2006,RV,http://www.imdb.com/title/tt0449089/,adventure,comedy,family
2006,V for Vendetta,http://www.imdb.com/title/tt0434409/,action,drama,sci-fi
2006,World Trade Center,http://www.imdb.com/title/tt0469641/,drama,history,thriller
2006,Rocky Balboa,http://www.imdb.com/title/tt0479143/,action,drama,sport
2006,Big Momma's House 2,http://www.imdb.com/title/tt0421729/,comedy,crime,
2006,Step Up,http://www.imdb.com/title/tt0462590/,crime,drama,music
2006,Flushed Away,http://www.imdb.com/title/tt0424095/,animation,adventure,comedy
2006,Deja Vu,http://www.imdb.com/title/tt0453467/,action,crime,sci-fi
2006,Miami Vice,http://www.imdb.com/title/tt0430357/,action,crime,thriller
2006,Tyler Perry's Madea's Family Reunion,http://www.imdb.com/title/tt0455612/,comedy,drama,romance
2006,The Holiday,http://www.imdb.com/title/tt0457939/,comedy,romance,
2006,The Fast and the Furious: Tokyo Drift,http://www.imdb.com/title/tt0463985/,action,crime,thriller
2006,Underworld: Evolution,http://www.imdb.com/title/tt0401855/,action,fantasy,sci-fi
2006,The Shaggy Dog,http://www.imdb.com/title/tt0393735/,comedy,family,fantasy
2006,Poseidon,http://www.imdb.com/title/tt0409182/,action,adventure,drama
2006,The Good Shepherd,http://www.imdb.com/title/tt0343737/,drama,history,thriller
2006,Little Miss Sunshine,http://www.imdb.com/title/tt0449059/,comedy,drama,
2006,The Benchwarmers,http://www.imdb.com/title/tt0437863/,comedy,sport,
2006,Little Man,http://www.imdb.com/title/tt0430304/,comedy,crime,
2006,Curious George,http://www.imdb.com/title/tt0381971/,animation,adventure,comedy
2006,Invincible,http://www.imdb.com/title/tt0445990/,biography,drama,sport
2006,Blood Diamond,http://www.imdb.com/title/tt0450259/,adventure,drama,thriller
2006,The Queen,http://www.imdb.com/title/tt0436697/,biography,drama,history
2006,The Guardian,http://www.imdb.com/title/tt0406816/,action,adventure,drama
2006,The Omen (2006),http://www.imdb.com/title/tt0466909/,horror,thriller,
2006,Final Destination 3,http://www.imdb.com/title/tt0414982/,horror,thriller,
2006,The Prestige,http://www.imdb.com/title/tt0482571/,drama,mystery,sci-fi
2006,The Lake House,http://www.imdb.com/title/tt0410297/,drama,fantasy,romance
2006,Apocalypto,http://www.imdb.com/title/tt0472043/,action,adventure,drama
2006,Firewall,http://www.imdb.com/title/tt0408345/,action,crime,thriller
2006,Date Movie,http://www.imdb.com/title/tt0466342/,comedy,romance,
2006,When a Stranger Calls,http://www.imdb.com/title/tt0455857/,horror,thriller,
2006,Hostel,http://www.imdb.com/title/tt0450278/,horror,,
2006,Nanny McPhee,http://www.imdb.com/title/tt0396752/,comedy,family,fantasy
2006,Silent Hill,http://www.imdb.com/title/tt0384537/,horror,,
2006,Deep Sea 3D (IMAX),http://www.imdb.com/title/tt0424942/,documentary,short,
2006,We Are Marshall,http://www.imdb.com/title/tt0758794/,drama,sport,
2006,Glory Road,http://www.imdb.com/title/tt0385726/,biography,drama,sport
2006,Lady in the Water,http://www.imdb.com/title/tt0452637/,drama,fantasy,mystery
2006,The Hills Have Eyes,http://www.imdb.com/title/tt0454841/,horror,thriller,
2006,John Tucker Must Die,http://www.imdb.com/title/tt0455967/,comedy,romance,
2006,Stranger Than Fiction,http://www.imdb.com/title/tt0420223/,comedy,drama,fantasy
2006,The Illusionist,http://www.imdb.com/title/tt0443543/,drama,fantasy,history
2006,The Texas Chainsaw Massacre: The Beginning,http://www.imdb.com/title/tt0420294/,horror,thriller,
2006,The Grudge 2,http://www.imdb.com/title/tt0433386/,horror,thriller,
2006,Gridiron Gang,http://www.imdb.com/title/tt0421206/,biography,crime,drama
2006,Last Holiday,http://www.imdb.com/title/tt0408985/,comedy,romance,
2006,Pan's Labyrinth,http://www.imdb.com/title/tt0457430/,drama,fantasy,war
2006,The Nativity Story,http://www.imdb.com/title/tt0762121/,drama,family,history
2006,The Wild,http://www.imdb.com/title/tt0405469/,animation,adventure,comedy
2006,Man of the Year,http://www.imdb.com/title/tt0483726/,comedy,drama,romance
2006,16 Blocks,http://www.imdb.com/title/tt0450232/,action,crime,drama
2006,Accepted,http://www.imdb.com/title/tt0384793/,comedy,,
2006,The Sentinel,http://www.imdb.com/title/tt0443632/,action,crime,thriller
2006,Children of Men,http://www.imdb.com/title/tt0206634/,drama,thriller,
2006,Deck the Halls,http://www.imdb.com/title/tt0790604/,comedy,family,
2006,Take the Lead,http://www.imdb.com/title/tt0446046/,drama,music,
2006,Babel,http://www.imdb.com/title/tt0449467/,drama,,
2006,Snakes on a Plane,http://www.imdb.com/title/tt0417148/,action,crime,thriller
2006,She's the Man,http://www.imdb.com/title/tt0454945/,comedy,romance,sport
2006,Flags of Our Fathers,http://www.imdb.com/title/tt0418689/,action,adventure,drama
2006,United 93,http://www.imdb.com/title/tt0475276/,drama,history,thriller
2006,Employee of the Month,http://www.imdb.com/title/tt0424993/,comedy,romance,
2006,Garfield: A Tail of Two Kitties,http://www.imdb.com/title/tt0455499/,animation,adventure,comedy
2006,The Ant Bully,http://www.imdb.com/title/tt0429589/,animation,adventure,comedy
2006,Crank,http://www.imdb.com/title/tt0479884/,action,crime,thriller
2006,Stick It,http://www.imdb.com/title/tt0430634/,comedy,drama,sport
2006,The Descent,http://www.imdb.com/title/tt0435625/,adventure,horror,thriller
2006,Thank You for Smoking,http://www.imdb.com/title/tt0427944/,comedy,drama,
2006,Jet Li's Fearless,http://www.imdb.com/title/tt0446059/,action,biography,drama
2006,Clerks II,http://www.imdb.com/title/tt0424345/,comedy,,
2006,An Inconvenient Truth,http://www.imdb.com/title/tt0497116/,documentary,news,
2006,The Wicker Man,http://www.imdb.com/title/tt0450345/,horror,mystery,thriller
2006,The Covenant,http://www.imdb.com/title/tt0475944/,action,adventure,fantasy
2006,Stay Alive,http://www.imdb.com/title/tt0441796/,fantasy,horror,mystery
2006,The Black Dahlia,http://www.imdb.com/title/tt0387877/,crime,drama,mystery
2006,My Super Ex-Girlfriend,http://www.imdb.com/title/tt0465624/,comedy,romance,sci-fi
2006,Lucky Number Slevin,http://www.imdb.com/title/tt0425210/,crime,drama,mystery
2006,Waist Deep,http://www.imdb.com/title/tt0456020/,action,crime,drama
2006,ATL,http://www.imdb.com/title/tt0466856/,comedy,crime,drama
2006,Flicka,http://www.imdb.com/title/tt0434215/,adventure,drama,family
2006,A Prairie Home Companion,http://www.imdb.com/title/tt0420087/,comedy,drama,music
2006,Pulse,http://www.imdb.com/title/tt0454919/,horror,sci-fi,
2006,Beerfest,http://www.imdb.com/title/tt0486551/,comedy,,
2006,Akeelah and the Bee,http://www.imdb.com/title/tt0437800/,drama,family,
2006,The Marine,http://www.imdb.com/title/tt0419946/,action,comedy,drama
2006,Aquamarine,http://www.imdb.com/title/tt0429591/,comedy,family,fantasy
2006,Ultraviolet,http://www.imdb.com/title/tt0370032/,action,sci-fi,
2006,School for Scoundrels,http://www.imdb.com/title/tt0462519/,comedy,,
2006,The Last King of Scotland,http://www.imdb.com/title/tt0455590/,biography,drama,history
2006,Notes on a Scandal,http://www.imdb.com/title/tt0465551/,crime,drama,romance
2006,Just My Luck,http://www.imdb.com/title/tt0397078/,comedy,fantasy,romance
2006,Annapolis,http://www.imdb.com/title/tt0417433/,drama,romance,sport
2006,Unaccompanied Minors,http://www.imdb.com/title/tt0488658/,adventure,comedy,family
2006,An American Haunting,http://www.imdb.com/title/tt0429573/,drama,history,horror
2006,Black Christmas (2006),http://www.imdb.com/title/tt0454082/,horror,,
2006,Marie Antoinette,http://www.imdb.com/title/tt0422720/,biography,drama,history
2006,Larry the Cable Guy: Health Inspector,http://www.imdb.com/title/tt0462395/,comedy,romance,
2006,Arthur and the Invisibles,http://www.imdb.com/title/tt0344854/,animation,adventure,family
2006,See No Evil,http://www.imdb.com/title/tt0437179/,action,horror,thriller
2006,Tristan and Isolde,http://www.imdb.com/title/tt0375154/,action,drama,romance
2006,Everyone's Hero,http://www.imdb.com/title/tt0430779/,animation,adventure,comedy
2006,Hollywoodland,http://www.imdb.com/title/tt0427969/,biography,crime,drama
2006,Letters from Iwo Jima,http://www.imdb.com/title/tt0498380/,action,adventure,drama
2006,One Night with the King,http://www.imdb.com/title/tt0430431/,biography,drama,history
2006,Friends with Money,http://www.imdb.com/title/tt0436331/,comedy,drama,romance
2006,Flyboys,http://www.imdb.com/title/tt0454824/,action,drama,history
2006,How to Eat Fried Worms,http://www.imdb.com/title/tt0462346/,comedy,family,
2006,Volver,http://www.imdb.com/title/tt0441909/,comedy,drama,
2006,"Bon Cop, Bad Cop",http://www.imdb.com/title/tt0479647/,action,comedy,crime
2006,Idlewild,http://www.imdb.com/title/tt0417225/,crime,drama,musical
2006,Freedomland,http://www.imdb.com/title/tt0349467/,crime,drama,mystery
2006,The Protector (2006),http://www.imdb.com/title/tt0427954/,action,crime,drama
2006,Zoom,http://www.imdb.com/title/tt0383060/,action,adventure,comedy
2006,End of the Spear,http://www.imdb.com/title/tt0399862/,adventure,biography,drama
2006,Dave Chappelle's Block Party,http://www.imdb.com/title/tt0425598/,documentary,comedy,music
2006,The Last Kiss (2006),http://www.imdb.com/title/tt0434139/,comedy,drama,romance
2006,Something New,http://www.imdb.com/title/tt0437777/,comedy,drama,romance
2006,Material Girls,http://www.imdb.com/title/tt0433412/,comedy,family,romance
2006,Bobby,http://www.imdb.com/title/tt0308055/,biography,drama,history
2006,Scoop,http://www.imdb.com/title/tt0457513/,comedy,crime,mystery
2006,Roving Mars (IMAX),http://www.imdb.com/title/tt0436595/,documentary,short,
2006,Facing the Giants,http://www.imdb.com/title/tt0805526/,drama,fantasy,sport
2006,The Fountain,http://www.imdb.com/title/tt0414993/,drama,mystery,romance
2006,Tim Burton's The Nightmare Before Christmas in 3-D (2006),http://www.imdb.com/title/tt0107688/,animation,family,fantasy
