year,bomrank,bomtitle,imdblink,bomlink,imdb_genre_text,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10
2013,199,I'm So Excited,http://www.imdb.com/title/tt2243389/,http://www.boxofficemojo.com/movies/?id=imsoexcited.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2013,200,Wadjda (U.S. only),http://www.imdb.com/title/tt2258858/,http://www.boxofficemojo.com/movies/?id=wadjda.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2014,1,American Sniper,http://www.imdb.com/title/tt2179136/,http://www.boxofficemojo.com/movies/?id=americansniper.htm,"['Action', 'Biography', 'Drama', ' Action', ' Biography', ' Drama', ' War']",Action,Biography,Drama, Action, Biography, Drama, War,,,,
2014,2,The Hunger Games: Mockingjay - Part 1,http://www.imdb.com/title/tt1951265/,http://www.boxofficemojo.com/movies/?id=hungergames3.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi', ' Thriller']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi, Thriller,,,,
2014,3,Guardians of the Galaxy,http://www.imdb.com/title/tt2015381/,http://www.boxofficemojo.com/movies/?id=marvel2014a.htm,"['Action', 'Adventure', 'Comedy', ' Action', ' Adventure', ' Comedy', ' Sci-Fi']",Action,Adventure,Comedy, Action, Adventure, Comedy, Sci-Fi,,,,
2014,4,Captain America: The Winter Soldier,http://www.imdb.com/title/tt1843866/,http://www.boxofficemojo.com/movies/?id=marvel14b.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi', ' Thriller']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi, Thriller,,,,
2014,5,The LEGO Movie,http://www.imdb.com/title/tt1490017/,http://www.boxofficemojo.com/movies/?id=lego.htm,"['Animation', 'Action', 'Adventure', ' Animation', ' Action', ' Adventure', ' Comedy', ' Family', ' Fantasy']",Animation,Action,Adventure, Animation, Action, Adventure, Comedy, Family, Fantasy,,
2014,6,The Hobbit: The Battle of the Five Armies,http://www.imdb.com/title/tt2310332/,http://www.boxofficemojo.com/movies/?id=hobbit3.htm,"['Adventure', 'Fantasy', ' Adventure', ' Fantasy']",Adventure,Fantasy, Adventure, Fantasy,,,,,,,
2014,7,Transformers: Age of Extinction,http://www.imdb.com/title/tt2109248/,http://www.boxofficemojo.com/movies/?id=transformers4.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi,,,,,
2014,8,Maleficent,http://www.imdb.com/title/tt1587310/,http://www.boxofficemojo.com/movies/?id=maleficient.htm,"['Action', 'Adventure', 'Family', ' Action', ' Adventure', ' Family', ' Fantasy', ' Romance']",Action,Adventure,Family, Action, Adventure, Family, Fantasy, Romance,,,
2014,9,X-Men: Days of Future Past,http://www.imdb.com/title/tt1877832/,http://www.boxofficemojo.com/movies/?id=xmen2014.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi', ' Thriller']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi, Thriller,,,,
2014,10,Big Hero 6,http://www.imdb.com/title/tt2245084/,http://www.boxofficemojo.com/movies/?id=disney2014.htm,"['Animation', 'Action', 'Adventure', ' Animation', ' Action', ' Adventure', ' Family', ' Sci-Fi']",Animation,Action,Adventure, Animation, Action, Adventure, Family, Sci-Fi,,,
2014,11,Dawn of the Planet of the Apes,http://www.imdb.com/title/tt2103281/,http://www.boxofficemojo.com/movies/?id=dawnoftheapes.htm,"['Action', 'Adventure', 'Drama', ' Action', ' Adventure', ' Drama', ' Sci-Fi']",Action,Adventure,Drama, Action, Adventure, Drama, Sci-Fi,,,,
2014,12,The Amazing Spider-Man 2,http://www.imdb.com/title/tt1872181/,http://www.boxofficemojo.com/movies/?id=amazingspiderman2.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi,,,,,
2014,13,Godzilla (2014),http://www.imdb.com/title/tt0831387/,http://www.boxofficemojo.com/movies/?id=godzilla2012.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi', ' Thriller']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi, Thriller,,,,
2014,14,22 Jump Street,http://www.imdb.com/title/tt2294449/,http://www.boxofficemojo.com/movies/?id=21jumpstreet2.htm,"['Action', 'Comedy', 'Crime', ' Action', ' Comedy', ' Crime']",Action,Comedy,Crime, Action, Comedy, Crime,,,,,
2014,15,Teenage Mutant Ninja Turtles (2014),http://www.imdb.com/title/tt1291150/,http://www.boxofficemojo.com/movies/?id=tmnt2013.htm,"['Action', 'Adventure', 'Comedy', ' Action', ' Adventure', ' Comedy', ' Sci-Fi']",Action,Adventure,Comedy, Action, Adventure, Comedy, Sci-Fi,,,,
2014,16,Interstellar,http://www.imdb.com/title/tt0816692/,http://www.boxofficemojo.com/movies/?id=interstellar.htm,"['Adventure', 'Drama', 'Sci-Fi', ' Adventure', ' Drama', ' Sci-Fi']",Adventure,Drama,Sci-Fi, Adventure, Drama, Sci-Fi,,,,,
2014,17,How to Train Your Dragon 2,http://www.imdb.com/title/tt1646971/,http://www.boxofficemojo.com/movies/?id=howtotrainyourdragon2.htm,"['Animation', 'Action', 'Adventure', ' Animation', ' Action', ' Adventure', ' Family', ' Fantasy']",Animation,Action,Adventure, Animation, Action, Adventure, Family, Fantasy,,,
2014,18,Gone Girl,http://www.imdb.com/title/tt2267998/,http://www.boxofficemojo.com/movies/?id=gonegirl.htm,"['Drama', 'Mystery', 'Thriller', ' Drama', ' Mystery', ' Thriller']",Drama,Mystery,Thriller, Drama, Mystery, Thriller,,,,,
2014,19,Divergent,http://www.imdb.com/title/tt1840309/,http://www.boxofficemojo.com/movies/?id=divergent.htm,"['Action', 'Adventure', 'Mystery', ' Action', ' Adventure', ' Mystery', ' Sci-Fi']",Action,Adventure,Mystery, Action, Adventure, Mystery, Sci-Fi,,,,
2014,20,Neighbors,http://www.imdb.com/title/tt2004420/,http://www.boxofficemojo.com/movies/?id=townies.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2014,21,Ride Along,http://www.imdb.com/title/tt1408253/,http://www.boxofficemojo.com/movies/?id=ridealong.htm,"['Action', 'Comedy', 'Crime', ' Action', ' Comedy', ' Crime']",Action,Comedy,Crime, Action, Comedy, Crime,,,,,
2014,22,Rio 2,http://www.imdb.com/title/tt2357291/,http://www.boxofficemojo.com/movies/?id=rio2.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Musical']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Musical,,,
2014,23,Into the Woods,http://www.imdb.com/title/tt2180411/,http://www.boxofficemojo.com/movies/?id=intothewoods.htm,"['Adventure', 'Comedy', 'Drama', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Musical']",Adventure,Comedy,Drama, Adventure, Comedy, Drama, Fantasy, Musical,,,
2014,24,Lucy,http://www.imdb.com/title/tt2872732/,http://www.boxofficemojo.com/movies/?id=lucy.htm,"['Action', 'Sci-Fi', 'Thriller', ' Action', ' Sci-Fi', ' Thriller']",Action,Sci-Fi,Thriller, Action, Sci-Fi, Thriller,,,,,
2014,25,The Fault in our Stars,http://www.imdb.com/title/tt2582846/,http://www.boxofficemojo.com/movies/?id=faultinourstars.htm,"['Drama', 'Romance', ' Drama', ' Romance']",Drama,Romance, Drama, Romance,,,,,,,
2014,26,Unbroken,http://www.imdb.com/title/tt1809398/,http://www.boxofficemojo.com/movies/?id=unbroken.htm,"['Biography', 'Drama', 'Sport', ' Biography', ' Drama', ' Sport', ' War']",Biography,Drama,Sport, Biography, Drama, Sport, War,,,,
2014,27,Night at the Museum: Secret of the Tomb,http://www.imdb.com/title/tt2692250/,http://www.boxofficemojo.com/movies/?id=nightatthemuseum3.htm,"['Adventure', 'Comedy', 'Family', ' Adventure', ' Comedy', ' Family', ' Fantasy']",Adventure,Comedy,Family, Adventure, Comedy, Family, Fantasy,,,,
2014,28,Mr. Peabody & Sherman,http://www.imdb.com/title/tt0864835/,http://www.boxofficemojo.com/movies/?id=mrpeabodyandsherman.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Sci-Fi']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Sci-Fi,,,
2014,29,300: Rise of An Empire,http://www.imdb.com/title/tt1253863/,http://www.boxofficemojo.com/movies/?id=300sequel.htm,"['Action', 'Drama', ' Action', ' Drama']",Action,Drama, Action, Drama,,,,,,,
2014,30,The Maze Runner,http://www.imdb.com/title/tt1790864/,http://www.boxofficemojo.com/movies/?id=mazerunner.htm,"['Action', 'Mystery', 'Sci-Fi', ' Action', ' Mystery', ' Sci-Fi', ' Thriller']",Action,Mystery,Sci-Fi, Action, Mystery, Sci-Fi, Thriller,,,,
2014,31,The Equalizer,http://www.imdb.com/title/tt0455944/,http://www.boxofficemojo.com/movies/?id=equalizer.htm,"['Action', 'Crime', 'Thriller', ' Action', ' Crime', ' Thriller']",Action,Crime,Thriller, Action, Crime, Thriller,,,,,
2014,32,Noah,http://www.imdb.com/title/tt1959490/,http://www.boxofficemojo.com/movies/?id=noah.htm,"['Action', 'Adventure', 'Drama', ' Action', ' Adventure', ' Drama', ' Romance', ' Thriller']",Action,Adventure,Drama, Action, Adventure, Drama, Romance, Thriller,,,
2014,33,Edge of Tomorrow,http://www.imdb.com/title/tt1631867/,http://www.boxofficemojo.com/movies/?id=allyouneediskill.htm,"['Action', 'Sci-Fi', ' Action', ' Sci-Fi']",Action,Sci-Fi, Action, Sci-Fi,,,,,,,
2014,34,Non-Stop,http://www.imdb.com/title/tt2024469/,http://www.boxofficemojo.com/movies/?id=nonstop.htm,"['Action', 'Mystery', 'Thriller', ' Action', ' Mystery', ' Thriller']",Action,Mystery,Thriller, Action, Mystery, Thriller,,,,,
2014,35,Heaven is for Real,http://www.imdb.com/title/tt1929263/,http://www.boxofficemojo.com/movies/?id=heavenisforreal.htm,"['Biography', 'Drama', 'Family', ' Biography', ' Drama', ' Family']",Biography,Drama,Family, Biography, Drama, Family,,,,,
2014,36,The Imitation Game,http://www.imdb.com/title/tt2084970/,http://www.boxofficemojo.com/movies/?id=imitationgame.htm,"['Biography', 'Drama', 'Thriller', ' Biography', ' Drama', ' Thriller', ' War']",Biography,Drama,Thriller, Biography, Drama, Thriller, War,,,,
2014,37,Dumb and Dumber To,http://www.imdb.com/title/tt2096672/,http://www.boxofficemojo.com/movies/?id=dumberto.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2014,38,Annie (2014),http://www.imdb.com/title/tt1823664/,http://www.boxofficemojo.com/movies/?id=annie2014.htm,"['Comedy', 'Drama', 'Family', ' Comedy', ' Drama', ' Family', ' Musical']",Comedy,Drama,Family, Comedy, Drama, Family, Musical,,,,
2014,39,Fury (2014),http://www.imdb.com/title/tt2713180/,http://www.boxofficemojo.com/movies/?id=fury2014.htm,"['Action', 'Drama', 'War', ' Action', ' Drama', ' War']",Action,Drama,War, Action, Drama, War,,,,,
2014,40,Tammy,http://www.imdb.com/title/tt2103254/,http://www.boxofficemojo.com/movies/?id=tammy.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,41,Annabelle,http://www.imdb.com/title/tt3322940/,http://www.boxofficemojo.com/movies/?id=newlinehorror.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2014,42,The Other Woman (2014),http://www.imdb.com/title/tt2203939/,http://www.boxofficemojo.com/movies/?id=otherwoman14.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,43,Penguins of Madagascar,http://www.imdb.com/title/tt1911658/,http://www.boxofficemojo.com/movies/?id=penguinsofmadagascar.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Sci-Fi']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Sci-Fi,,,
2014,44,Let's Be Cops,http://www.imdb.com/title/tt1924435/,http://www.boxofficemojo.com/movies/?id=letsbecops.htm,"['Action', 'Comedy', 'Crime', ' Action', ' Comedy', ' Crime']",Action,Comedy,Crime, Action, Comedy, Crime,,,,,
2014,45,The Monuments Men,http://www.imdb.com/title/tt2177771/,http://www.boxofficemojo.com/movies/?id=monumentsmen.htm,"['Comedy', 'Drama', 'History', ' Comedy', ' Drama', ' History', ' War']",Comedy,Drama,History, Comedy, Drama, History, War,,,,
2014,46,Hercules (2014),http://www.imdb.com/title/tt1267297/,http://www.boxofficemojo.com/movies/?id=hercules2014.htm,"['Action', 'Adventure', 'Fantasy', ' Action', ' Adventure', ' Fantasy']",Action,Adventure,Fantasy, Action, Adventure, Fantasy,,,,,
2014,47,The Purge: Anarchy,http://www.imdb.com/title/tt2975578/,http://www.boxofficemojo.com/movies/?id=purge2.htm,"['Action', 'Horror', 'Sci-Fi', ' Action', ' Horror', ' Sci-Fi', ' Thriller']",Action,Horror,Sci-Fi, Action, Horror, Sci-Fi, Thriller,,,,
2014,48,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",http://www.imdb.com/title/tt1698641/,http://www.boxofficemojo.com/movies/?id=alexanderbadday.htm,"['Comedy', 'Family', ' Comedy', ' Family']",Comedy,Family, Comedy, Family,,,,,,,
2014,49,Think Like a Man Too,http://www.imdb.com/title/tt2239832/,http://www.boxofficemojo.com/movies/?id=thinklikeaman2.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,50,Exodus: Gods and Kings,http://www.imdb.com/title/tt1528100/,http://www.boxofficemojo.com/movies/?id=exodus.htm,"['Action', 'Drama', 'Fantasy', ' Action', ' Drama', ' Fantasy']",Action,Drama,Fantasy, Action, Drama, Fantasy,,,,,
2014,51,The Nut Job,http://www.imdb.com/title/tt1821658/,http://www.boxofficemojo.com/movies/?id=nutjob.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Crime', ' Family']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Crime, Family,,,
2014,52,God's Not Dead,http://www.imdb.com/title/tt2528814/,http://www.boxofficemojo.com/movies/?id=godsnotdead.htm,"['Drama', ' Drama']",Drama, Drama,,,,,,,,,
2014,53,Son of God,http://www.imdb.com/title/tt3210686/,http://www.boxofficemojo.com/movies/?id=sonofgod.htm,"['Biography', 'Drama', 'History', ' Biography', ' Drama', ' History']",Biography,Drama,History, Biography, Drama, History,,,,,
2014,54,The Grand Budapest Hotel,http://www.imdb.com/title/tt2278388/,http://www.boxofficemojo.com/movies/?id=grandbudapesthotel.htm,"['Adventure', 'Comedy', 'Crime', ' Adventure', ' Comedy', ' Crime']",Adventure,Comedy,Crime, Adventure, Comedy, Crime,,,,,
2014,55,Planes: Fire & Rescue,http://www.imdb.com/title/tt2980706/,http://www.boxofficemojo.com/movies/?id=planes2.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family,,,,
2014,56,RoboCop (2014),http://www.imdb.com/title/tt1234721/,http://www.boxofficemojo.com/movies/?id=robocop2013.htm,"['Action', 'Crime', 'Sci-Fi', ' Action', ' Crime', ' Sci-Fi', ' Thriller']",Action,Crime,Sci-Fi, Action, Crime, Sci-Fi, Thriller,,,,
2014,57,Dracula Untold,http://www.imdb.com/title/tt0829150/,http://www.boxofficemojo.com/movies/?id=dracula.htm,"['Action', 'Drama', 'Fantasy', ' Action', ' Drama', ' Fantasy', ' Horror', ' War']",Action,Drama,Fantasy, Action, Drama, Fantasy, Horror, War,,,
2014,58,Horrible Bosses 2,http://www.imdb.com/title/tt2170439/,http://www.boxofficemojo.com/movies/?id=horriblebosses2.htm,"['Comedy', 'Crime', ' Comedy', ' Crime']",Comedy,Crime, Comedy, Crime,,,,,,,
2014,59,The Hundred-Foot Journey,http://www.imdb.com/title/tt2980648/,http://www.boxofficemojo.com/movies/?id=100foot.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2014,60,No Good Deed (2014),http://www.imdb.com/title/tt2011159/,http://www.boxofficemojo.com/movies/?id=nogooddeed13.htm,"['Action', 'Crime', 'Drama', ' Action', ' Crime', ' Drama', ' Horror', ' Thriller']",Action,Crime,Drama, Action, Crime, Drama, Horror, Thriller,,,
2014,61,Selma,http://www.imdb.com/title/tt1020072/,http://www.boxofficemojo.com/movies/?id=selma.htm,"['Biography', 'Drama', 'History', ' Biography', ' Drama', ' History']",Biography,Drama,History, Biography, Drama, History,,,,,
2014,62,Muppets Most Wanted,http://www.imdb.com/title/tt2281587/,http://www.boxofficemojo.com/movies/?id=muppets2.htm,"['Adventure', 'Comedy', 'Crime', ' Adventure', ' Comedy', ' Crime', ' Family', ' Musical', ' Mystery']",Adventure,Comedy,Crime, Adventure, Comedy, Crime, Family, Musical, Mystery,,
2014,63,Ouija,http://www.imdb.com/title/tt1204977/,http://www.boxofficemojo.com/movies/?id=ouija.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2014,64,The Boxtrolls,http://www.imdb.com/title/tt0787474/,http://www.boxofficemojo.com/movies/?id=laika2014.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Fantasy']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Fantasy,,,
2014,65,Jack Ryan: Shadow Recruit,http://www.imdb.com/title/tt1205537/,http://www.boxofficemojo.com/movies/?id=jackryan.htm,"['Action', 'Drama', 'Thriller', ' Action', ' Drama', ' Thriller']",Action,Drama,Thriller, Action, Drama, Thriller,,,,,
2014,66,If I Stay,http://www.imdb.com/title/tt1355630/,http://www.boxofficemojo.com/movies/?id=ifistay.htm,"['Drama', 'Fantasy', 'Music', ' Drama', ' Fantasy', ' Music', ' Romance', ' Sci-Fi']",Drama,Fantasy,Music, Drama, Fantasy, Music, Romance, Sci-Fi,,,
2014,67,The Book of Life (2014),http://www.imdb.com/title/tt2262227/,http://www.boxofficemojo.com/movies/?id=bookoflife14.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Fantasy', ' Musical', ' Romance']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance,
2014,68,About Last Night (2014),http://www.imdb.com/title/tt1826590/,http://www.boxofficemojo.com/movies/?id=aboutlastnight14.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,69,Into The Storm,http://www.imdb.com/title/tt2106361/,http://www.boxofficemojo.com/movies/?id=intothestorm.htm,"['Action', 'Adventure', 'Drama', ' Action', ' Adventure', ' Drama', ' Thriller']",Action,Adventure,Drama, Action, Adventure, Drama, Thriller,,,,
2014,70,The Judge,http://www.imdb.com/title/tt1872194/,http://www.boxofficemojo.com/movies/?id=judge.htm,"['Crime', 'Drama', ' Crime', ' Drama']",Crime,Drama, Crime, Drama,,,,,,,
2014,71,Jersey Boys,http://www.imdb.com/title/tt1742044/,http://www.boxofficemojo.com/movies/?id=jerseyboys.htm,"['Biography', 'Drama', 'Music', ' Biography', ' Drama', ' Music', ' Musical']",Biography,Drama,Music, Biography, Drama, Music, Musical,,,,
2014,72,Blended,http://www.imdb.com/title/tt1086772/,http://www.boxofficemojo.com/movies/?id=blended.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,73,The Giver,http://www.imdb.com/title/tt0435651/,http://www.boxofficemojo.com/movies/?id=giver.htm,"['Drama', 'Romance', 'Sci-Fi', ' Drama', ' Romance', ' Sci-Fi']",Drama,Romance,Sci-Fi, Drama, Romance, Sci-Fi,,,,,
2014,74,St. Vincent,http://www.imdb.com/title/tt2170593/,http://www.boxofficemojo.com/movies/?id=stvincent.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2014,75,Need for Speed,http://www.imdb.com/title/tt2369135/,http://www.boxofficemojo.com/movies/?id=needforspeed.htm,"['Action', 'Crime', 'Thriller', ' Action', ' Crime', ' Thriller']",Action,Crime,Thriller, Action, Crime, Thriller,,,,,
2014,76,A Million Ways to Die in the West,http://www.imdb.com/title/tt2557490/,http://www.boxofficemojo.com/movies/?id=millionwaystodie.htm,"['Comedy', 'Western', ' Comedy', ' Western']",Comedy,Western, Comedy, Western,,,,,,,
2014,77,John Wick,http://www.imdb.com/title/tt2911666/,http://www.boxofficemojo.com/movies/?id=johnwick.htm,"['Action', 'Crime', 'Thriller', ' Action', ' Crime', ' Thriller']",Action,Crime,Thriller, Action, Crime, Thriller,,,,,
2014,78,Birdman,http://www.imdb.com/title/tt2562232/,http://www.boxofficemojo.com/movies/?id=birdman.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2014,79,Dolphin Tale 2,http://www.imdb.com/title/tt2978462/,http://www.boxofficemojo.com/movies/?id=dolphintale2.htm,"['Drama', 'Family', ' Drama', ' Family']",Drama,Family, Drama, Family,,,,,,,
2014,80,The Expendables 3,http://www.imdb.com/title/tt2333784/,http://www.boxofficemojo.com/movies/?id=expendables3.htm,"['Action', 'Adventure', 'Thriller', ' Action', ' Adventure', ' Thriller']",Action,Adventure,Thriller, Action, Adventure, Thriller,,,,,
2014,81,Earth to Echo,http://www.imdb.com/title/tt2183034/,http://www.boxofficemojo.com/movies/?id=echo.htm,"['Adventure', 'Family', 'Sci-Fi', ' Adventure', ' Family', ' Sci-Fi']",Adventure,Family,Sci-Fi, Adventure, Family, Sci-Fi,,,,,
2014,82,Sex Tape,http://www.imdb.com/title/tt1956620/,http://www.boxofficemojo.com/movies/?id=sextape.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,83,Wild (2014),http://www.imdb.com/title/tt2305051/,http://www.boxofficemojo.com/movies/?id=wild2014.htm,"['Biography', 'Drama', ' Biography', ' Drama']",Biography,Drama, Biography, Drama,,,,,,,
2014,84,Million Dollar Arm,http://www.imdb.com/title/tt1647668/,http://www.boxofficemojo.com/movies/?id=milliondollararm.htm,"['Biography', 'Drama', 'Sport', ' Biography', ' Drama', ' Sport']",Biography,Drama,Sport, Biography, Drama, Sport,,,,,
2014,85,The Theory of Everything,http://www.imdb.com/title/tt2980516/,http://www.boxofficemojo.com/movies/?id=theoryofeverything.htm,"['Biography', 'Drama', 'Romance', ' Biography', ' Drama', ' Romance']",Biography,Drama,Romance, Biography, Drama, Romance,,,,,
2014,86,This is Where I Leave You,http://www.imdb.com/title/tt1371150/,http://www.boxofficemojo.com/movies/?id=thisiswhereileaveyou.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2014,87,The Gambler,http://www.imdb.com/title/tt2039393/,http://www.boxofficemojo.com/movies/?id=gambler.htm,"['Crime', 'Drama', 'Thriller', ' Crime', ' Drama', ' Thriller']",Crime,Drama,Thriller, Crime, Drama, Thriller,,,,,
2014,88,Paranormal Activity: The Marked Ones,http://www.imdb.com/title/tt2473682/,http://www.boxofficemojo.com/movies/?id=paranormalactivity5.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2014,89,Nightcrawler,http://www.imdb.com/title/tt2872718/,http://www.boxofficemojo.com/movies/?id=nightcrawlers.htm,"['Crime', 'Drama', 'Thriller', ' Crime', ' Drama', ' Thriller']",Crime,Drama,Thriller, Crime, Drama, Thriller,,,,,
2014,90,Chef,http://www.imdb.com/title/tt2883512/,http://www.boxofficemojo.com/movies/?id=chef.htm,"['Adventure', 'Comedy', 'Drama', ' Adventure', ' Comedy', ' Drama']",Adventure,Comedy,Drama, Adventure, Comedy, Drama,,,,,
2014,91,Get On Up,http://www.imdb.com/title/tt2473602/,http://www.boxofficemojo.com/movies/?id=getonup.htm,"['Biography', 'Drama', 'Music', ' Biography', ' Drama', ' Music']",Biography,Drama,Music, Biography, Drama, Music,,,,,
2014,92,3 Days to Kill,http://www.imdb.com/title/tt2172934/,http://www.boxofficemojo.com/movies/?id=threedaystokill.htm,"['Action', 'Drama', 'Thriller', ' Action', ' Drama', ' Thriller']",Action,Drama,Thriller, Action, Drama, Thriller,,,,,
2014,93,Deliver Us From Evil,http://www.imdb.com/title/tt2377322/,http://www.boxofficemojo.com/movies/?id=bewarethenight.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2014,94,When the Game Stands Tall,http://www.imdb.com/title/tt2247476/,http://www.boxofficemojo.com/movies/?id=whenthegamestandstall.htm,"['Drama', 'Sport', ' Drama', ' Sport']",Drama,Sport, Drama, Sport,,,,,,,
2014,95,Draft Day,http://www.imdb.com/title/tt2223990/,http://www.boxofficemojo.com/movies/?id=draftday.htm,"['Drama', 'Sport', ' Drama', ' Sport']",Drama,Sport, Drama, Sport,,,,,,,
2014,96,Oculus,http://www.imdb.com/title/tt2388715/,http://www.boxofficemojo.com/movies/?id=oculus.htm,"['Horror', 'Mystery', ' Horror', ' Mystery']",Horror,Mystery, Horror, Mystery,,,,,,,
2014,97,The Best of Me,http://www.imdb.com/title/tt1972779/,http://www.boxofficemojo.com/movies/?id=bestofme.htm,"['Drama', 'Romance', ' Drama', ' Romance']",Drama,Romance, Drama, Romance,,,,,,,
2014,98,A Walk Among the Tombstones,http://www.imdb.com/title/tt0365907/,http://www.boxofficemojo.com/movies/?id=walktombstones.htm,"['Action', 'Crime', 'Drama', ' Action', ' Crime', ' Drama', ' Mystery', ' Thriller']",Action,Crime,Drama, Action, Crime, Drama, Mystery, Thriller,,,
2014,99,That Awkward Moment,http://www.imdb.com/title/tt1800246/,http://www.boxofficemojo.com/movies/?id=areweofficiallydating.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,100,Boyhood,http://www.imdb.com/title/tt1065073/,http://www.boxofficemojo.com/movies/?id=boyhood.htm,"['Drama', ' Drama']",Drama, Drama,,,,,,,,,
2014,101,Top Five,http://www.imdb.com/title/tt2784678/,http://www.boxofficemojo.com/movies/?id=topfive.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2014,102,The November Man,http://www.imdb.com/title/tt2402157/,http://www.boxofficemojo.com/movies/?id=novemberman.htm,"['Action', 'Crime', 'Thriller', ' Action', ' Crime', ' Thriller']",Action,Crime,Thriller, Action, Crime, Thriller,,,,,
2014,103,Endless Love (2014),http://www.imdb.com/title/tt2318092/,http://www.boxofficemojo.com/movies/?id=endlesslove14.htm,"['Drama', 'Romance', ' Drama', ' Romance']",Drama,Romance, Drama, Romance,,,,,,,
