,Unnamed: 0,year,bomrank,bomtitle,bomlink,domesticgross,foreigngross,runtimemin,productionbudget,majordistributor,grated,rrated,unrated,remove,imdblink,studio,totalusgross,totaltheater,openingusgross,openingtheaters,foreigndm,languagecount,_merge2,qualityfilm,countaward,_merge3,genrespanning,_merge4,criticratings_avg,criticrating_var,user_avg,user_var,_merge5,imdbfilmtitle,avg_minority_gender,avg_minority_race,avg_minority,avg_minority_1,multidirector,releasedate,closedate,numberofcritics,year_week_average_gross,year_week_average_totalmovies
359,359,2004,114,Seed of Chucky,http://www.boxofficemojo.com/movies/?id=seedofchucky.htm,17083732,7745912.0,87.0,12000000.0,0,0,1,0,,http://www.imdb.com/title/tt0387575/,Rog.,17083732,2062,8774520.0,2061.0,0.0,3.0,matched (3),0.0,7.0,matched (3),4.0,matched (3),46.0,82.5,4.9000001,5.8920102,matched (3),Seed of Chucky,0.0,0.0,0.0,0.0,0,2004-11-12,2004-12-23,10,160765568.0,94.333336
360,360,2006,110,The Black Dahlia,http://www.boxofficemojo.com/movies/?id=blackdahlia.htm,22545080,26787612.0,119.0,50000000.0,1,0,1,0,,http://www.imdb.com/title/tt0387877/,Uni.,22545080,2236,10005895.0,2226.0,0.0,3.0,matched (3),1.0,30.0,matched (3),4.0,matched (3),49.0,200.8,5.5999999,3.9646001,matched (3),The Black Dahlia,0.0,0.0,0.0,0.0,0,2006-09-15,2006-10-26,10,160765568.0,94.333336
361,361,2005,176,Cache (Hidden),http://www.boxofficemojo.com/movies/?id=cache.htm,3647381,12550443.0,117.0,,1,0,1,0,,http://www.imdb.com/title/tt0387898/,SPC,3647381,90,57010.0,5.0,1.0,4.0,matched (3),1.0,64.0,matched (3),3.0,matched (3),83.0,101.0,7.3000002,3.61889,matched (3),Caché,,,,,0,2005-12-23,2006-05-04,10,160765568.0,94.333336
362,362,2005,81,In Her Shoes,http://www.boxofficemojo.com/movies/?id=inhershoes.htm,32880591,50193292.0,130.0,,1,0,0,0,,http://www.imdb.com/title/tt0388125/,Fox,32880591,2840,10017575.0,2808.0,0.0,3.0,matched (3),1.0,8.0,matched (3),3.0,matched (3),60.0,184.89999,6.5,3.0239999,matched (3),In Her Shoes,0.0,0.0,0.0,0.0,0,2005-10-07,2006-01-29,10,160765568.0,94.333336
363,363,2005,172,King's Ransom,http://www.boxofficemojo.com/movies/?id=kingsransom.htm,4008527,135125.0,95.0,,0,0,0,0,,http://www.imdb.com/title/tt0388183/,NL,4008527,1508,2137685.0,1508.0,0.0,2.0,matched (3),0.0,1.0,matched (3),2.0,matched (3),11.0,148.5,4.1999998,6.933800200000001,matched (3),King's Ransom,0.0,1.0,1.0,1.0,0,2005-04-22,2005-06-02,10,160765568.0,94.333336
364,364,2004,39,Christmas with the Kranks,http://www.boxofficemojo.com/movies/?id=christmaswiththekranks.htm,73780539,22791941.0,94.0,60000000.0,1,0,0,0,,http://www.imdb.com/title/tt0388419/,SonR,73780539,3416,21570867.0,3393.0,0.0,1.0,matched (3),0.0,2.0,matched (3),2.0,matched (3),22.0,539.2999900000001,5.3000002,5.1464,matched (3),Christmas with the Kranks,0.0,0.0,0.0,0.0,0,2004-11-24,2005-01-13,10,160765568.0,94.333336
365,365,2005,67,Transporter 2,http://www.boxofficemojo.com/movies/?id=transporter2.htm,43095856,42071783.0,88.0,32000000.0,1,0,0,0,,http://www.imdb.com/title/tt0388482/,Fox,43095856,3320,16540720.0,3303.0,0.0,2.0,matched (3),,,master only (1),3.0,matched (3),56.0,306.60001,6.3000002,2.9535999,matched (3),Le transporteur II,0.0,0.0,0.0,0.0,0,2005-09-02,2005-12-29,10,160765568.0,94.333336
366,366,2005,74,Beauty Shop,http://www.boxofficemojo.com/movies/?id=beautyshop.htm,36351350,894103.0,105.0,,1,0,0,0,,http://www.imdb.com/title/tt0388500/,MGM,36351350,2659,12801465.0,2659.0,0.0,1.0,matched (3),0.0,18.0,matched (3),1.0,matched (3),53.0,165.60001,5.5,5.0885,matched (3),Beauty Shop,0.0,1.0,1.0,1.0,0,2005-03-30,2005-05-19,10,160765568.0,94.333336
367,367,2004,174,Born Into Brothels,http://www.boxofficemojo.com/movies/?id=bornintobrothels.htm,3515061,,85.0,,0,0,1,0,,http://www.imdb.com/title/tt0388789/,Think,3515061,127,14605.0,1.0,0.0,1.0,matched (3),1.0,47.0,matched (3),1.0,matched (3),78.0,41.0,7.3000002,3.3595099000000004,matched (3),Born Into Brothels: Calcutta's Red Light Kids,0.5,0.0,0.5,0.0,1,2004-12-08,2005-07-14,10,160765568.0,94.333336
368,368,2005,22,Brokeback Mountain,http://www.boxofficemojo.com/movies/?id=brokebackmountain.htm,83043761,95018998.0,135.0,14000000.0,0,0,1,0,,http://www.imdb.com/title/tt0388795/,Focus,83043761,2089,547425.0,5.0,0.0,2.0,matched (3),1.0,344.0,matched (3),2.0,matched (3),87.0,341.0,7.6999998,4.642620099999999,matched (3),Brokeback Mountain,0.0,1.0,1.0,0.0,0,2005-12-09,2006-04-20,10,160765568.0,94.333336
369,369,2005,132,The Greatest Game Ever Played,http://www.boxofficemojo.com/movies/?id=greatestgameeverplayed.htm,15337393,93784.0,115.0,,1,0,0,0,,http://www.imdb.com/title/tt0388980/,BV,15337393,1810,3657322.0,1014.0,0.0,2.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),55.0,218.3,7.5,2.4260001,matched (3),The Greatest Game Ever Played,0.0,0.0,0.0,0.0,0,2005-09-30,2005-12-01,10,160765568.0,94.333336
370,370,2004,184,Riding Giants,http://www.boxofficemojo.com/movies/?id=ridinggiants.htm,2276368,939743.0,101.0,,1,0,0,0,,http://www.imdb.com/title/tt0389326/,SPC,2276368,64,134400.0,26.0,0.0,2.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),80.0,61.0,7.900000099999999,2.4079900000000003,matched (3),Riding Giants,0.0,0.0,0.0,0.0,0,2004-07-09,2004-12-02,10,160765568.0,94.333336
371,371,2007,188,Black Book,http://www.boxofficemojo.com/movies/?id=blackbook.htm,4398532,22370031.0,145.0,21000000.0,1,0,1,0,,http://www.imdb.com/title/tt0389557/,SPC,4398532,193,112521.0,9.0,1.0,4.0,matched (3),1.0,43.0,matched (3),3.0,matched (3),71.0,428.20000999999996,7.8000002,2.2576001,matched (3),Black Book,,,,,0,2007-04-04,2007-08-23,10,160765568.0,94.333336
372,372,2007,69,30 Days of Night,http://www.boxofficemojo.com/movies/?id=30daysofnight.htm,39568996,35936977.0,113.0,30000000.0,1,0,1,0,,http://www.imdb.com/title/tt0389722/,Sony,39568996,2859,15951902.0,2855.0,0.0,2.0,matched (3),0.0,13.0,matched (3),1.0,matched (3),53.0,198.10001,6.599999900000001,3.3433199,matched (3),30 Days of Night,0.0,0.0,0.0,0.0,0,2007-10-19,2007-11-25,10,160765568.0,94.333336
373,373,2007,21,Bee Movie,http://www.boxofficemojo.com/movies/?id=beemovie.htm,126631277,160963300.0,90.0,150000000.0,0,0,0,0,,http://www.imdb.com/title/tt0389790/,P/DW,126631277,3984,38021044.0,3928.0,0.0,2.0,matched (3),1.0,25.0,matched (3),4.0,matched (3),54.0,222.10001,6.0999999,3.4864199,matched (3),Bee Movie,0.0,0.0,0.0,0.0,0,2007-11-02,2008-02-14,10,160765568.0,94.333336
374,374,2004,169,Camping Sauvage,http://www.boxofficemojo.com/movies/?id=campingsauvage.htm,3894585,5514.0,100.0,,0,0,0,1,,http://www.imdb.com/title/tt0389831/,All.,3894585,99,,,1.0,1.0,matched (3),0.0,9.0,matched (3),2.0,matched (3),,,5.8000002,3.9726,matched (3),Camping sauvage,,,,,1,2004-07-09,,0,160765568.0,94.333336
375,375,2006,13,Click,http://www.boxofficemojo.com/movies/?id=click.htm,137355633,100325666.0,97.0,82500000.0,1,0,0,0,,http://www.imdb.com/title/tt0389860/,SonR,137355633,3764,40011365.0,3749.0,0.0,1.0,matched (3),1.0,17.0,matched (3),4.0,matched (3),45.0,402.29999,6.4000001,3.8243599,matched (3),Click,0.0,0.0,0.0,0.0,0,2006-06-23,2006-09-24,10,160765568.0,94.333336
376,376,2004,48,Friday Night Lights,http://www.boxofficemojo.com/movies/?id=fridaynightlights.htm,61255921,694849.0,107.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt0390022/,Uni.,61255921,3004,20269025.0,2667.0,0.0,1.0,matched (3),0.0,8.0,matched (3),3.0,matched (3),70.0,176.7,7.3000002,2.6201301,matched (3),Friday Night Lights - Touchdown am Freitag,0.0,0.0,0.0,0.0,0,2004-10-08,2004-12-30,10,160765568.0,94.333336
377,377,2004,153,Maria Full of Grace,http://www.boxofficemojo.com/movies/?id=mariafullofgrace.htm,6529624,6065006.0,101.0,,0,0,1,0,,http://www.imdb.com/title/tt0390221/,FL,6529624,127,139066.0,7.0,1.0,3.0,matched (3),1.0,76.0,matched (3),2.0,matched (3),87.0,148.2,7.5,1.896,matched (3),Maria Full of Grace,0.0,0.0,0.0,0.0,0,2004-07-16,2004-11-11,10,160765568.0,94.333336
378,378,2005,108,Prime,http://www.boxofficemojo.com/movies/?id=prime.htm,22827153,45110341.0,105.0,22000000.0,1,0,0,0,,http://www.imdb.com/title/tt0390384/,Uni.,22827153,1837,6220935.0,1827.0,0.0,1.0,matched (3),0.0,9.0,matched (3),3.0,matched (3),68.0,529.59998,6.900000099999999,3.9647998999999996,matched (3),Primer,0.0,0.0,0.0,0.0,0,2005-10-28,2005-12-15,10,160765568.0,94.333336
379,379,2004,138,Super Size Me,http://www.boxofficemojo.com/movies/?id=supersizeme.htm,11536423,9104631.0,98.0,65000.0,0,0,0,0,,http://www.imdb.com/title/tt0390521/,IDP,11536423,230,516641.0,41.0,0.0,1.0,matched (3),1.0,19.0,matched (3),3.0,matched (3),73.0,216.2,7.1999998,2.48176,matched (3),Super Size Me,0.0,0.0,0.0,0.0,0,2004-05-07,2004-09-30,10,160765568.0,94.333336
380,380,2004,180,Control Room,http://www.boxofficemojo.com/movies/?id=controlroom.htm,2589616,135210.0,83.0,,0,0,0,1,,http://www.imdb.com/title/tt0391024/,Magn.,2589616,74,27125.0,1.0,0.0,1.0,matched (3),0.0,23.0,matched (3),1.0,matched (3),79.0,88.800003,7.8000002,2.6045599,matched (3),Control Room,1.0,1.0,1.0,0.0,0,2004-05-21,2004-11-04,10,160765568.0,94.333336
381,381,2004,21,The Grudge,http://www.boxofficemojo.com/movies/?id=grudge.htm,110359362,76921753.0,96.0,10000000.0,1,0,0,0,,http://www.imdb.com/title/tt0391198/,Sony,110359362,3348,39128715.0,3245.0,0.0,2.0,matched (3),0.0,12.0,matched (3),3.0,matched (3),49.0,117.0,5.9000001,4.2303901,matched (3),The Grudge,0.0,1.0,1.0,0.0,0,2004-10-22,2004-12-30,10,160765568.0,94.333336
382,382,2005,111,A Lot Like Love,http://www.boxofficemojo.com/movies/?id=lotlikelove.htm,21845719,21041000.0,97.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt0391304/,BV,21845719,2502,7576593.0,2502.0,0.0,1.0,matched (3),0.0,4.0,matched (3),3.0,matched (3),48.0,386.10001,6.599999900000001,3.3606,matched (3),A Lot Like Love,0.0,0.0,0.0,0.0,0,2005-04-22,2005-07-07,10,160765568.0,94.333336
383,383,2005,36,Coach Carter,http://www.boxofficemojo.com/movies/?id=coachcarter.htm,67264877,9404929.0,134.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt0393162/,Par.,67264877,2574,24182961.0,2524.0,0.0,2.0,matched (3),0.0,22.0,matched (3),2.0,matched (3),57.0,86.400002,7.3000002,2.21329,matched (3),Coach Carter,0.0,1.0,1.0,1.0,0,2005-01-14,2005-05-05,10,160765568.0,94.333336
384,384,2009,89,Earth (2009),http://www.boxofficemojo.com/movies/?id=earth09.htm,32011576,76963584.0,90.0,,1,1,0,0,,http://www.imdb.com/title/tt0393597/,BV,32011576,1804,8825760.0,1804.0,1.0,3.0,matched (3),0.0,4.0,matched (3),1.0,matched (3),72.0,75.400002,8.0,2.273,matched (3),Earth,0.0,0.0,0.0,0.0,1,2009-04-22,2009-07-30,10,160765568.0,94.333336
385,385,2006,48,The Shaggy Dog,http://www.boxofficemojo.com/movies/?id=shaggydog.htm,61123569,26010711.0,98.0,,1,0,0,0,,http://www.imdb.com/title/tt0393735/,BV,61123569,3501,16310058.0,3501.0,0.0,1.0,matched (3),0.0,6.0,matched (3),3.0,matched (3),43.0,295.60001,4.4000001,5.6065998,matched (3),The Shaggy Dog,0.0,0.0,0.0,0.0,1,2006-03-10,2006-07-27,10,160765568.0,94.333336
386,386,2004,99,Hotel Rwanda,http://www.boxofficemojo.com/movies/?id=hotelrwanda.htm,23530892,10351351.0,110.0,,0,0,0,0,,http://www.imdb.com/title/tt0395169/,UA,23530892,824,100091.0,7.0,0.0,3.0,matched (3),1.0,83.0,matched (3),3.0,matched (3),79.0,214.5,8.1000004,2.1492,matched (3),Hotel Rwanda,0.0,0.0,0.0,0.0,0,2004-12-22,2005-04-28,10,160765568.0,94.333336
387,387,2005,116,The Producers,http://www.boxofficemojo.com/movies/?id=producers.htm,19398532,18659803.0,123.0,45000000.0,1,0,0,0,,http://www.imdb.com/title/tt0395251/,Uni.,19398532,978,154590.0,6.0,0.0,1.0,matched (3),1.0,22.0,matched (3),2.0,matched (3),52.0,106.0,6.4000001,4.8920002,matched (3),The Producers,1.0,0.0,1.0,0.0,1,2005-12-16,2006-02-23,10,160765568.0,94.333336
388,388,2007,124,Catch and Release,http://www.boxofficemojo.com/movies/?id=catchandrelease.htm,15539051,619436.0,124.0,25000000.0,1,0,0,0,,http://www.imdb.com/title/tt0395495/,Sony,15539051,1622,7658898.0,1622.0,0.0,1.0,matched (3),,,master only (1),3.0,matched (3),43.0,112.9,6.0,4.263,matched (3),Catch and Release,1.0,0.0,1.0,0.0,0,2007-01-26,2007-03-18,10,160765568.0,94.333336
389,389,2005,124,The Devil's Rejects,http://www.boxofficemojo.com/movies/?id=devilsrejects.htm,17044981,2345048.0,101.0,7000000.0,0,0,1,0,,http://www.imdb.com/title/tt0395584/,Lions,17044981,1757,7067335.0,1757.0,0.0,2.0,matched (3),0.0,19.0,matched (3),2.0,matched (3),53.0,318.10001,6.900000099999999,5.18961,matched (3),The Devil's Rejects,0.0,0.0,0.0,0.0,0,2005-07-22,2005-08-25,10,160765568.0,94.333336
390,390,2005,17,The Pacifier,http://www.boxofficemojo.com/movies/?id=pacifier.htm,113086868,85550000.0,91.0,56000000.0,1,0,0,0,,http://www.imdb.com/title/tt0395699/,BV,113086868,3181,30552694.0,3131.0,0.0,2.0,matched (3),0.0,14.0,matched (3),5.0,matched (3),30.0,212.8,5.5999999,4.2656002,matched (3),The Pacifier,0.0,0.0,0.0,0.0,0,2005-03-04,2005-07-14,10,160765568.0,94.333336
391,391,2005,120,North Country,http://www.boxofficemojo.com/movies/?id=northcountry.htm,18337722,6873453.0,126.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt0395972/,WB,18337722,2555,6422455.0,2555.0,0.0,1.0,matched (3),1.0,27.0,matched (3),1.0,matched (3),68.0,143.10001,7.3000002,2.3496001,matched (3),North Country,1.0,0.0,1.0,0.0,0,2005-10-21,2006-01-12,10,160765568.0,94.333336
392,392,2005,6,Wedding Crashers,http://www.boxofficemojo.com/movies/?id=weddingcrashers.htm,209255921,75920820.0,113.0,40000000.0,0,0,1,0,,http://www.imdb.com/title/tt0396269/,NL,209255921,3131,33900720.0,2925.0,0.0,1.0,matched (3),0.0,25.0,matched (3),2.0,matched (3),64.0,185.3,7.0,2.8680000000000003,matched (3),Wedding Crashers,0.0,0.0,0.0,0.0,0,2005-07-15,2005-12-31,10,160765568.0,94.333336
393,393,2007,29,Meet the Robinsons,http://www.boxofficemojo.com/movies/?id=meettherobinsons.htm,97822171,71510863.0,92.0,,1,1,0,0,,http://www.imdb.com/title/tt0396555/,BV,97822171,3435,25123781.0,3413.0,0.0,1.0,matched (3),0.0,33.0,matched (3),5.0,matched (3),61.0,244.8,6.900000099999999,3.1960001,matched (3),Meet the Robinsons,0.0,0.0,0.0,0.0,0,2007-03-30,2007-09-06,10,160765568.0,94.333336
394,394,2004,66,Fat Albert,http://www.boxofficemojo.com/movies/?id=fatalbert.htm,48116322,435000.0,100.0,,1,0,0,0,,http://www.imdb.com/title/tt0396592/,Fox,48116322,2744,10021510.0,2674.0,0.0,1.0,matched (3),,,master only (1),4.0,matched (3),39.0,145.0,4.3000002,7.380310099999999,matched (3),Fat Albert,0.0,0.0,0.0,0.0,0,2004-12-25,2005-04-07,10,160765568.0,94.333336
395,395,2005,104,Ice Princess,http://www.boxofficemojo.com/movies/?id=iceprincess.htm,24402491,3243000.0,92.0,,1,1,0,0,,http://www.imdb.com/title/tt0396652/,BV,24402491,2501,6807471.0,2501.0,0.0,2.0,matched (3),,,master only (1),4.0,matched (3),55.0,120.8,6.0,4.217999900000001,matched (3),Ice Princess,0.0,0.0,0.0,0.0,0,2005-03-18,2005-06-16,10,160765568.0,94.333336
396,396,2006,68,Nanny McPhee,http://www.boxofficemojo.com/movies/?id=nannymcphee.htm,47144110,75345712.0,98.0,25000000.0,1,0,0,0,,http://www.imdb.com/title/tt0396752/,Uni.,47144110,2148,14503650.0,1995.0,0.0,3.0,matched (3),0.0,15.0,matched (3),3.0,matched (3),59.0,179.0,6.599999900000001,3.20684,matched (3),Nanny McPhee,0.0,0.0,0.0,0.0,0,2006-01-27,2006-05-04,10,160765568.0,94.333336
397,397,2007,197,Blood and Chocolate,http://www.boxofficemojo.com/movies/?id=bloodandchocolate.htm,3526847,2784270.0,98.0,,1,0,0,0,,http://www.imdb.com/title/tt0397044/,MGM,3526847,1200,2074300.0,1200.0,0.0,4.0,matched (3),,,master only (1),4.0,matched (3),33.0,264.89999,5.5,5.4400001,matched (3),Blood and Chocolate,1.0,0.0,1.0,0.0,0,2007-01-26,2007-03-29,10,160765568.0,94.333336
398,398,2005,87,House of Wax,http://www.boxofficemojo.com/movies/?id=houseofwax.htm,32064800,36701321.0,110.0,40000000.0,1,0,1,0,,http://www.imdb.com/title/tt0397065/,WB,32064800,3111,12077236.0,3111.0,1.0,2.0,matched (3),0.0,16.0,matched (3),1.0,matched (3),41.0,283.79999,5.3000002,4.7963099,matched (3),La maison de cire,0.0,1.0,1.0,0.0,0,2005-05-06,2005-07-28,10,160765568.0,94.333336
399,399,2006,126,Just My Luck,http://www.boxofficemojo.com/movies/?id=justmyluck.htm,17326650,20833255.0,108.0,,1,0,0,0,,http://www.imdb.com/title/tt0397078/,Fox,17326650,2543,5692285.0,2541.0,0.0,1.0,matched (3),0.0,7.0,matched (3),3.0,matched (3),29.0,354.79999,5.4000001,4.8536401,matched (3),Just My Luck,0.0,0.0,0.0,0.0,0,2006-05-12,2006-08-03,10,160765568.0,94.333336
400,400,2005,61,The Skeleton Key,http://www.boxofficemojo.com/movies/?id=skeletonkey.htm,47907715,44067103.0,104.0,43000000.0,1,0,0,0,,http://www.imdb.com/title/tt0397101/,Uni.,47907715,2784,16057945.0,2771.0,0.0,2.0,matched (3),0.0,5.0,matched (3),3.0,matched (3),47.0,287.89999,6.5,2.9419999,matched (3),The Skeleton Key,0.0,0.0,0.0,0.0,0,2005-08-12,2005-10-27,10,160765568.0,94.333336
401,401,2006,27,Eight Below,http://www.boxofficemojo.com/movies/?id=antarctica.htm,81612565,38843429.0,112.0,40000000.0,1,0,0,0,,http://www.imdb.com/title/tt0397313/,BV,81612565,3122,20188176.0,3066.0,0.0,1.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),64.0,129.60001,7.3000002,3.0472901,matched (3),Eight Below,0.0,0.0,0.0,0.0,0,2006-02-17,2006-06-01,10,160765568.0,94.333336
402,402,2005,45,Memoirs of a Geisha,http://www.boxofficemojo.com/movies/?id=memoirsofageisha.htm,57490508,104752454.0,144.0,85000000.0,1,0,0,0,,http://www.imdb.com/title/tt0397535/,Sony,57490508,1654,682504.0,8.0,0.0,1.0,matched (3),1.0,122.0,matched (3),2.0,matched (3),54.0,315.0,7.400000099999999,2.8363199,matched (3),Memoirs of a Geisha,0.0,0.0,0.0,0.0,0,2005-12-09,2006-03-12,10,160765568.0,94.333336
403,403,2008,22,Bolt,http://www.boxofficemojo.com/movies/?id=bolt.htm,114053579,195926415.0,96.0,150000000.0,1,0,0,0,,http://www.imdb.com/title/tt0397892/,BV,114053579,3654,26223128.0,3651.0,0.0,1.0,matched (3),1.0,57.0,matched (3),5.0,matched (3),67.0,238.3,6.900000099999999,2.5727898999999996,matched (3),Bolt,0.0,0.0,0.0,0.0,1,2008-11-21,2009-02-22,10,160765568.0,94.333336
404,404,2005,75,Derailed,http://www.boxofficemojo.com/movies/?id=derailed.htm,36024076,21455000.0,106.0,22000000.0,0,0,1,0,,http://www.imdb.com/title/tt0398017/,Wein.,36024076,2447,12211986.0,2443.0,0.0,2.0,matched (3),,,master only (1),2.0,matched (3),40.0,203.3,6.599999900000001,2.8553599999999997,matched (3),Derailed,0.0,0.0,0.0,0.0,0,2005-11-11,2006-02-16,10,160765568.0,94.333336
405,405,2005,12,The Longest Yard,http://www.boxofficemojo.com/movies/?id=longestyard05.htm,158119460,32201108.0,109.0,82000000.0,1,0,0,0,,http://www.imdb.com/title/tt0398165/,Par.,158119460,3654,47606480.0,3634.0,0.0,1.0,matched (3),0.0,21.0,matched (3),3.0,matched (3),48.0,310.70001,6.4000001,3.2922001000000005,matched (3),The Longest Yard,0.0,0.0,0.0,0.0,0,2005-05-27,2005-10-06,10,160765568.0,94.333336
406,406,2010,10,Tangled,http://www.boxofficemojo.com/movies/?id=rapunzel.htm,200821936,390973000.0,100.0,260000000.0,1,0,0,0,,http://www.imdb.com/title/tt0398286/,BV,200821936,3603,48767052.0,3603.0,0.0,1.0,matched (3),1.0,83.0,matched (3),7.0,matched (3),71.0,62.5,7.8000002,2.2720001,matched (3),Tangled,0.0,0.0,0.0,0.0,1,2010-11-24,2011-06-02,10,160765568.0,94.333336
407,407,2005,68,Rumor Has It,http://www.boxofficemojo.com/movies/?id=rumorhasit.htm,43000262,45933300.0,96.0,,1,0,0,0,,http://www.imdb.com/title/tt0398375/,WB,43000262,2815,3473155.0,2815.0,0.0,3.0,matched (3),,,master only (1),3.0,matched (3),35.0,538.40002,5.5,3.64025,matched (3),Rumor Has It...,0.0,0.0,0.0,0.0,0,2005-12-25,2006-03-09,10,160765568.0,94.333336
408,408,2005,113,Assault on Precinct 13,http://www.boxofficemojo.com/movies/?id=assaultonprecinct13.htm,20040895,15253575.0,109.0,30000000.0,0,0,1,0,,http://www.imdb.com/title/tt0398712/,Rog.,20040895,2297,6502724.0,2297.0,0.0,2.0,matched (3),0.0,7.0,matched (3),4.0,matched (3),54.0,318.5,6.3000002,2.37129,matched (3),Assaut sur le central 13,0.0,0.0,0.0,0.0,0,2005-01-19,2005-02-24,10,160765568.0,94.333336
409,409,2007,34,Bridge to Terabithia,http://www.boxofficemojo.com/movies/?id=bridgetoterabithia.htm,82272442,55314621.0,95.0,,1,0,0,0,,http://www.imdb.com/title/tt0398808/,BV,82272442,3210,22564612.0,3139.0,0.0,2.0,matched (3),0.0,20.0,matched (3),4.0,matched (3),74.0,137.5,7.1999998,3.4154,matched (3),Bridge to Terabithia,0.0,0.0,0.0,0.0,0,2007-02-16,2007-06-28,10,160765568.0,94.333336
410,410,2004,177,Clifford's Really Big Movie,http://www.boxofficemojo.com/movies/?id=cliffordsreallybigmovie.htm,2922354,333072.0,73.0,,1,1,0,0,,http://www.imdb.com/title/tt0398872/,WB,2922354,471,662152.0,471.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),49.0,182.5,5.5,6.9499998,matched (3),Clifford's Really Big Movie,0.0,1.0,1.0,0.0,0,2004-04-20,2004-05-27,10,160765568.0,94.333336
411,411,2005,90,A History of Violence,http://www.boxofficemojo.com/movies/?id=historyofviolence.htm,31504633,29236194.0,96.0,32000000.0,0,0,1,0,,http://www.imdb.com/title/tt0399146/,NL,31504633,1348,515992.0,14.0,0.0,3.0,matched (3),1.0,158.0,matched (3),3.0,matched (3),81.0,76.800003,7.5,2.6760001,matched (3),A History of Violence,0.0,0.0,0.0,0.0,0,2005-09-23,2006-02-09,10,160765568.0,94.333336
412,412,2005,76,The Island,http://www.boxofficemojo.com/movies/?id=island05.htm,35818913,127130251.0,127.0,126000000.0,0,0,0,0,,http://www.imdb.com/title/tt0399201/,DW,35818913,3138,12409070.0,3122.0,0.0,1.0,matched (3),0.0,18.0,matched (3),5.0,matched (3),50.0,76.900002,6.900000099999999,2.5932,matched (3),The Island,0.0,0.0,0.0,0.0,0,2005-07-22,2005-09-08,10,160765568.0,94.333336
413,413,2005,105,Lord of War,http://www.boxofficemojo.com/movies/?id=lordofwar.htm,24149632,48467436.0,122.0,50000000.0,0,0,1,0,,http://www.imdb.com/title/tt0399295/,Lions,24149632,2814,9390144.0,2814.0,0.0,3.0,matched (3),1.0,4.0,matched (3),3.0,matched (3),62.0,371.79999,7.599999900000001,2.0408399,matched (3),Lord of War,0.0,0.0,0.0,0.0,0,2005-09-16,2005-11-03,10,160765568.0,94.333336
414,414,2005,152,The Man,http://www.boxofficemojo.com/movies/?id=man.htm,8330720,5154425.0,84.0,,0,0,0,0,,http://www.imdb.com/title/tt0399327/,NL,8330720,2040,4065014.0,2040.0,0.0,2.0,matched (3),0.0,3.0,matched (3),3.0,matched (3),33.0,398.79999,5.5999999,3.6409199,matched (3),Le boss,0.0,0.0,0.0,0.0,0,2005-09-09,2005-10-13,10,160765568.0,94.333336
415,415,2006,149,End of the Spear,http://www.boxofficemojo.com/movies/?id=endofthespear.htm,11967000,161105.0,111.0,10000000.0,0,0,0,0,,http://www.imdb.com/title/tt0399862/,RM,11967000,1163,4281388.0,1163.0,0.0,1.0,matched (3),0.0,2.0,matched (3),2.0,matched (3),45.0,201.7,7.0,5.4190001,matched (3),End of the Spear,0.0,0.0,0.0,0.0,0,2006-01-20,2006-03-09,10,160765568.0,94.333336
416,416,2004,140,What the #$*! Do We Know?!,http://www.boxofficemojo.com/movies/?id=whatthe.htm,10942306,5055872.0,111.0,,0,0,0,1,,http://www.imdb.com/title/tt0399877/,CLD,10942306,146,7655.0,1.0,0.0,1.0,matched (3),0.0,6.0,matched (3),6.0,matched (3),38.0,657.09998,5.4000001,10.176160000000001,matched (3),What the #$*! Do We (K)now!?,0.33333334,0.0,0.33333334,0.0,1,2004-02-06,2005-04-14,10,160765568.0,94.333336
417,417,2004,152,"Woman, Thou Art Loosed",http://www.boxofficemojo.com/movies/?id=womanthouartloosed.htm,6879730,,99.0,,0,0,1,0,,http://www.imdb.com/title/tt0399901/,Magn.,6879730,521,2325474.0,408.0,0.0,1.0,matched (3),0.0,13.0,matched (3),1.0,matched (3),55.0,396.39999,6.8000002,6.204,matched (3),Woman Thou Art Loosed,0.0,1.0,1.0,1.0,0,2004-10-01,2004-11-21,10,160765568.0,94.333336
418,418,2004,193,Elles etaient cinq,http://www.boxofficemojo.com/movies/?id=ellesetaientcinq.htm,1852272,1112166.0,93.0,,0,0,0,1,,http://www.imdb.com/title/tt0400400/,All.,1852272,45,,,1.0,1.0,matched (3),0.0,16.0,matched (3),2.0,matched (3),,,7.099999900000001,3.85481,matched (3),The Five of Us,,,,,0,2004-08-27,,0,160765568.0,94.333336
